platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,motivation_type,motivation_score
YouTube,burmese python pet,Reptile,LGOm-AeOvBw,Burmese Python Care Guide 2025,Burmese Pythons are my favorite snake of all time and maybe you want one too. Let's talk about everything you need to know to ...,Ugxzsy-MvMIjqoyW3R54AaABAg,"I just got a month old Albino Burmese python for $155 american today. She was a steal, and I can't wait to see her grow.",2024-07-23T04:14:26Z,https://www.youtube.com/watch?v=LGOm-AeOvBw,US,US (text signal),i just got a month old albino burmese python for 155 american today she was a steal and i can't wait to see her grow,Active Motivation / Ownership Desire,0.6333690881729126
YouTube,burmese python pet,Reptile,LGOm-AeOvBw,Burmese Python Care Guide 2025,Burmese Pythons are my favorite snake of all time and maybe you want one too. Let's talk about everything you need to know to ...,Ugzdi94E16FN0gRBNDd4AaABAg,I would get one. Just did last fall. I finally have room for giant reptiles so I am getting them🎉 She is a Hypo Labyrinth het Green pos het Albino. I can’t get as out of hand as I have with ball pythons but I think there are more burms in my future because she is just awesome. As soon as some things are completed I am going to start the process of getting permits for water monitors too.,2024-06-21T14:29:58Z,https://www.youtube.com/watch?v=LGOm-AeOvBw,US,US (text signal),i would get one just did last fall i finally have room for giant reptiles so i am getting them she is a hypo labyrinth het green pos het albino i can t get as out of hand as i have with ball pythons but i think there are more burms in my future because she is just awesome as soon as some things are completed i am going to start the process of getting permits for water monitors too,Active Motivation / Ownership Desire,0.8705762624740601
YouTube,burmese python pet,Reptile,LGOm-AeOvBw,Burmese Python Care Guide 2025,Burmese Pythons are my favorite snake of all time and maybe you want one too. Let's talk about everything you need to know to ...,UgzqkLPrdaw4AkPYC5Z4AaABAg,"Burms were the first big snakes I started to work with (Im a wildlife ecology student) and these snakes are the puppys of the big snakes. Used them regularly for education-afternoons in schools and petting farms. One snake did get me while in foodmode though, did not hurt but spooked the shit out of me ahaha, will definitely own a burm one day

Sadly imo most people keep them in enclosures way too small

Love the careguide!",2024-02-06T09:37:03Z,https://www.youtube.com/watch?v=LGOm-AeOvBw,US,US (text signal),burms were the first big snakes i started to work with im a wildlife ecology student and these snakes are the puppys of the big snakes used them regularly for education afternoons in schools and petting farms one snake did get me while in foodmode though did not hurt but spooked the shit out of me ahaha will definitely own a burm one day sadly imo most people keep them in enclosures way too small love the careguide,Active Motivation / Ownership Desire,0.771713137626648
YouTube,burmese python pet,Reptile,SSox7rhrZ74,I Got a Burmese Python! Do They Make Good Pets?,"I decided to purchase a hypo albino burmese python on Craigslist! Now that I've had him for a few months, I thought I'd give you ...",UgyeHrJZxxwApakAHZB4AaABAg,I've convinced my parents of getting me a snake it took a few months but finally I'm getting a kenyan sand boa next week 😂,2019-10-24T02:24:52Z,https://www.youtube.com/watch?v=SSox7rhrZ74,US,US (text signal),i've convinced my parents of getting me a snake it took a few months but finally i'm getting a kenyan sand boa next week,Active Motivation / Ownership Desire,0.7765993475914001
YouTube,burmese python pet,Reptile,SSox7rhrZ74,I Got a Burmese Python! Do They Make Good Pets?,"I decided to purchase a hypo albino burmese python on Craigslist! Now that I've had him for a few months, I thought I'd give you ...",UgylAIxP8a1Cm8pI4XV4AaABAg,I have worked with a 10ft albino Burmese for 3 years now. I have always wanted one but after working with one I definitely plan on getting one in the future when I have room,2019-10-20T14:07:22Z,https://www.youtube.com/watch?v=SSox7rhrZ74,US,US (text signal),i have worked with a 10ft albino burmese for 3 years now i have always wanted one but after working with one i definitely plan on getting one in the future when i have room,Active Motivation / Ownership Desire,0.9574876427650452
YouTube,burmese python pet,Reptile,SSox7rhrZ74,I Got a Burmese Python! Do They Make Good Pets?,"I decided to purchase a hypo albino burmese python on Craigslist! Now that I've had him for a few months, I thought I'd give you ...",Ugyem3xYQeFrrIlNh8N4AaABAg,i.miss bmo in the background bring him BACK,2019-09-16T21:06:19Z,https://www.youtube.com/watch?v=SSox7rhrZ74,US,US (text signal),i miss bmo in the background bring him back,Active Motivation / Ownership Desire,0.7821164727210999
YouTube,burmese python pet,Reptile,Gbvxa5kfwTY,HUGE SNAKE | Burmese Python | My Biggest Pet Snake | Creature Feature,Slither on over to http://audible.com/emzotic for your FREE 30 day trial! HUGE python - the biggest snake I have. CREATURE ...,UgwqH90DzZpVcTmj5E14AaABAg,Could you please call a python Monty for me? I need that in my life,2017-10-16T07:02:35Z,https://www.youtube.com/watch?v=Gbvxa5kfwTY,US,US (text signal),could you please call a python monty for me i need that in my life,Active Motivation / Ownership Desire,0.9005227088928223
YouTube,burmese python pet,Reptile,Gbvxa5kfwTY,HUGE SNAKE | Burmese Python | My Biggest Pet Snake | Creature Feature,Slither on over to http://audible.com/emzotic for your FREE 30 day trial! HUGE python - the biggest snake I have. CREATURE ...,UgyNvLFYpjQcT8v4Cal4AaABAg,I knew my leopard gecko was up to something when he laid next to me 😂🐍🐉🐊,2017-10-16T00:13:23Z,https://www.youtube.com/watch?v=Gbvxa5kfwTY,US,US (text signal),i knew my leopard gecko was up to something when he laid next to me,Active Motivation / Ownership Desire,0.6868606209754944
YouTube,burmese python pet,Reptile,Gbvxa5kfwTY,HUGE SNAKE | Burmese Python | My Biggest Pet Snake | Creature Feature,Slither on over to http://audible.com/emzotic for your FREE 30 day trial! HUGE python - the biggest snake I have. CREATURE ...,UgyE1HaDbCbfMj4o9nh4AaABAg,I >3 you so much!! You've inspired me to make care videos! ☺️,2017-10-15T19:27:38Z,https://www.youtube.com/watch?v=Gbvxa5kfwTY,US,US (text signal),i 3 you so much you've inspired me to make care videos,Active Motivation / Ownership Desire,0.6866287589073181
YouTube,burmese python pet,Reptile,-5GXZLh0hHU,Burmese Python.. GOOD Pet or BAD Pet?? | BRIAN BARCZYK,The pros and cons of having a Burmese python as a pet snake. SUBSCRIBE TO BRIAN BARCZYK ...,Ugxwbvuj1fbB3at72Wh4AaABAg,I just lost my job 2 days ago which was really unexpected. Thank you so much for spreading positivity through these times! I look forward to your videos to give me a boost for the day! I've been watching your videos for years and you inspired me so much and are the reason I'm so into reptiles!,2020-03-27T09:59:35Z,https://www.youtube.com/watch?v=-5GXZLh0hHU,US,US (text signal),i just lost my job 2 days ago which was really unexpected thank you so much for spreading positivity through these times i look forward to your videos to give me a boost for the day i've been watching your videos for years and you inspired me so much and are the reason i'm so into reptiles,Active Motivation / Ownership Desire,0.6248211860656738
YouTube,burmese python pet,Reptile,-5GXZLh0hHU,Burmese Python.. GOOD Pet or BAD Pet?? | BRIAN BARCZYK,The pros and cons of having a Burmese python as a pet snake. SUBSCRIBE TO BRIAN BARCZYK ...,UgwDS-Re3JVLZ1HiOOF4AaABAg,I really wish you would get an eastern indigo for the repterium. Or atleast put a cribo over there,2020-03-26T17:54:35Z,https://www.youtube.com/watch?v=-5GXZLh0hHU,US,US (text signal),i really wish you would get an eastern indigo for the repterium or atleast put a cribo over there,Active Motivation / Ownership Desire,0.9102399945259094
YouTube,burmese python pet,Reptile,-5GXZLh0hHU,Burmese Python.. GOOD Pet or BAD Pet?? | BRIAN BARCZYK,The pros and cons of having a Burmese python as a pet snake. SUBSCRIBE TO BRIAN BARCZYK ...,UgwSVpRycY6dlSifE7F4AaABAg,I love the idea especially for teens like me who want to get a larger snake,2020-03-26T13:01:35Z,https://www.youtube.com/watch?v=-5GXZLh0hHU,US,US (text signal),i love the idea especially for teens like me who want to get a larger snake,Active Motivation / Ownership Desire,0.6796513795852661
YouTube,burmese python pet,Reptile,kKDdXWPVO3I,GIANT SNAKES AS PETS? RETICULATED PYTHONS  OR BURMESE PYTHONS,Twitch Livestreams! http://twitch.tv/newenglandreptile http://twitch.tv/donnyrapture ⭐️10% off frozen food! RodentPro.com Code: ...,UgwC4nwwA8NLFYZB8GB4AaABAg,"I love reptiles,especially, giant snakes, I would be okay whith a cornsnake, but my parents wont let me have asnake because they dont want to feed the animnal mice, which I would do anyway, and because they are afraid that I get hurt........How can I convince them I wanted a snake since I was 10, now I am almost 14.😢",2020-06-21T15:23:49Z,https://www.youtube.com/watch?v=kKDdXWPVO3I,US,US (text signal),i love reptiles especially giant snakes i would be okay whith a cornsnake but my parents wont let me have asnake because they dont want to feed the animnal mice which i would do anyway and because they are afraid that i get hurt how can i convince them i wanted a snake since i was 10 now i am almost 14,Active Motivation / Ownership Desire,0.7966837882995605
YouTube,burmese python pet,Reptile,SQI_3h-Yjj4,Ball Pythons Vs Burmese Pythons | Are Bigger Snakes Actually Better Pets?,Ball Pythons and Burmese Pythons are both amazing pets but which python species is the better pet for you? You might be ...,UgwgSgCordRgiorGFLV4AaABAg,It is crazy for me to think that my parents let me get an adult male burm when I was only 16. He was only a little over 10 foot but he was great. I took him to my high school at the time and showed him off. He did great around big groups too.  The year before at 15 I had my first ball python. I wish I still had him but I had to rehome him when I moved to college. I had got him for free too.,2024-01-16T13:22:51Z,https://www.youtube.com/watch?v=SQI_3h-Yjj4,US,US (text signal),it is crazy for me to think that my parents let me get an adult male burm when i was only 16 he was only a little over 10 foot but he was great i took him to my high school at the time and showed him off he did great around big groups too the year before at 15 i had my first ball python i wish i still had him but i had to rehome him when i moved to college i had got him for free too,Active Motivation / Ownership Desire,0.6162472367286682
YouTube,burmese python pet,Reptile,SQI_3h-Yjj4,Ball Pythons Vs Burmese Pythons | Are Bigger Snakes Actually Better Pets?,Ball Pythons and Burmese Pythons are both amazing pets but which python species is the better pet for you? You might be ...,UgyiUYnbPiE1gH8dAw94AaABAg,"Florida just banned tegus and iguanas, my life is sad now.

Supposedly they might make an exception if you catch a wild one from Florida, but at the moment it seems like they, along with all the large constrictors and Nile monitor are completely banned (with the exemption of keepers with tagged animals and unrealistic cage requirements, and zoos they are completely illegal now).

R.I.P. my dreams of a pet tegu.

PS: I understand how problematic the species that are invasive are, I live in Florida and have seen Burmese pythons and many (like thousands) of green iguanas in the wild and have seen the problems they cause. But banning them isn’t going to make all of these reptiles disappear, let’s just hope this doesn’t spread to other states or countries.",2021-02-25T22:00:43Z,https://www.youtube.com/watch?v=SQI_3h-Yjj4,US,Florida,florida just banned tegus and iguanas my life is sad now supposedly they might make an exception if you catch a wild one from florida but at the moment it seems like they along with all the large constrictors and nile monitor are completely banned with the exemption of keepers with tagged animals and unrealistic cage requirements and zoos they are completely illegal now r i p my dreams of a pet tegu ps i understand how problematic the species that are invasive are i live in florida and have seen burmese pythons and many like thousands of green iguanas in the wild and have seen the problems they cause but banning them isn t going to make all of these reptiles disappear let s just hope this doesn t spread to other states or countries,Active Motivation / Ownership Desire,0.6247135996818542
YouTube,burmese python pet,Reptile,SQI_3h-Yjj4,Ball Pythons Vs Burmese Pythons | Are Bigger Snakes Actually Better Pets?,Ball Pythons and Burmese Pythons are both amazing pets but which python species is the better pet for you? You might be ...,UgxTmbFs6XUwDNiky0x4AaABAg,"Hey Adam!  On the reptile ban video I told you I’d donate $20 a week for 5 weeks to USARK in exchange to hear your opinions on dwarf/locality boas in a video. I’m heavily considering getting one, and since it was you who convinced me into getting a red tail I’d love to hear your opinions on them. I love the rarity of them and I don’t know too many people with experience with them or who have them in their collections. You do amazing research and explain things very well.  That’s why I’m coming to you for this video. 

Where would you like me to send you the screen shots of the weekly donations to?",2021-02-26T06:04:41Z,https://www.youtube.com/watch?v=SQI_3h-Yjj4,US,US (text signal),hey adam on the reptile ban video i told you i d donate 20 a week for 5 weeks to usark in exchange to hear your opinions on dwarf locality boas in a video i m heavily considering getting one and since it was you who convinced me into getting a red tail i d love to hear your opinions on them i love the rarity of them and i don t know too many people with experience with them or who have them in their collections you do amazing research and explain things very well that s why i m coming to you for this video where would you like me to send you the screen shots of the weekly donations to,Active Motivation / Ownership Desire,0.8367316722869873
YouTube,burmese python pet,Reptile,SQI_3h-Yjj4,Ball Pythons Vs Burmese Pythons | Are Bigger Snakes Actually Better Pets?,Ball Pythons and Burmese Pythons are both amazing pets but which python species is the better pet for you? You might be ...,Ugx_c6EQ2oxrUbLYw6J4AaABAg,Really making me want a burm right now. 👀 lol.,2021-02-26T02:53:11Z,https://www.youtube.com/watch?v=SQI_3h-Yjj4,US,US (text signal),really making me want a burm right now lol,Active Motivation / Ownership Desire,0.790220320224762
YouTube,burmese python pet,Reptile,SQI_3h-Yjj4,Ball Pythons Vs Burmese Pythons | Are Bigger Snakes Actually Better Pets?,Ball Pythons and Burmese Pythons are both amazing pets but which python species is the better pet for you? You might be ...,UgybOgeuK_lWGqXrT3p4AaABAg,I just got my first burms I rescued 2 last week so I'm Fallin in love here both male albino,2023-02-11T16:55:31Z,https://www.youtube.com/watch?v=SQI_3h-Yjj4,US,US (text signal),i just got my first burms i rescued 2 last week so i'm fallin in love here both male albino,Active Motivation / Ownership Desire,0.7482548356056213
YouTube,burmese python pet,Reptile,SQI_3h-Yjj4,Ball Pythons Vs Burmese Pythons | Are Bigger Snakes Actually Better Pets?,Ball Pythons and Burmese Pythons are both amazing pets but which python species is the better pet for you? You might be ...,UgzgbGns7F9YJTrkzkh4AaABAg,"Loved this video!!!! I’d love to see the Ultimate comparisons between the Big 3: Green Anaconda vs Reticulated Python vs Burmese Python or just the Green Anaconda vs Reticulated Python! I currently own a male & female Green, as well as an albino female Burm & normal male Burm, not to mention that I’ve owned a Retic in the past. So I’m curious to see from your POV which is the overall best to own.",2022-06-18T16:50:32Z,https://www.youtube.com/watch?v=SQI_3h-Yjj4,US,US (text signal),loved this video i d love to see the ultimate comparisons between the big 3 green anaconda vs reticulated python vs burmese python or just the green anaconda vs reticulated python i currently own a male female green as well as an albino female burm normal male burm not to mention that i ve owned a retic in the past so i m curious to see from your pov which is the overall best to own,Active Motivation / Ownership Desire,0.613258421421051
YouTube,burmese python pet,Reptile,MZyM69fni5A,Why I feel Burmese Pythons Can Make Good First Pet Snakes,Check out our website and other social media: www.jasonsexoticreptiles.com www.facebook.com/jasonraimondi1 ...,UgzK9e9W_YUszn4IqxB4AaABAg,I’ve had many snakes in my life growing up I’ve always wanted snakes so when I turned 20 and was stable enough to own a reptile I went ahead and got a reticulated python it was my dream snake years and years of research went into it I’ve always wanted a retic since I was 14 and now I have one and she’s the best she’s truly amazing she’s a lavender albino 100% white phase 100%purple phase het for genetic stripe I love her to death,2019-11-05T18:18:48Z,https://www.youtube.com/watch?v=MZyM69fni5A,US,US (text signal),i ve had many snakes in my life growing up i ve always wanted snakes so when i turned 20 and was stable enough to own a reptile i went ahead and got a reticulated python it was my dream snake years and years of research went into it i ve always wanted a retic since i was 14 and now i have one and she s the best she s truly amazing she s a lavender albino 100 white phase 100 purple phase het for genetic stripe i love her to death,Active Motivation / Ownership Desire,0.9885879755020142
YouTube,burmese python pet,Reptile,MZyM69fni5A,Why I feel Burmese Pythons Can Make Good First Pet Snakes,Check out our website and other social media: www.jasonsexoticreptiles.com www.facebook.com/jasonraimondi1 ...,Ugy3KPW837Pwg7N7DGp4AaABAg,I just got my first Burmese like 6 months ago & im in love,2022-11-28T18:00:22Z,https://www.youtube.com/watch?v=MZyM69fni5A,US,US (text signal),i just got my first burmese like 6 months ago im in love,Active Motivation / Ownership Desire,0.9150674343109131
YouTube,burmese python pet,Reptile,MZyM69fni5A,Why I feel Burmese Pythons Can Make Good First Pet Snakes,Check out our website and other social media: www.jasonsexoticreptiles.com www.facebook.com/jasonraimondi1 ...,UgzWYYYDTC7SxRgbI1Z4AaABAg,I have a Male het albino green granite and I love him. He’s exactly what I wanted in a snake tbh,2019-11-03T14:55:49Z,https://www.youtube.com/watch?v=MZyM69fni5A,US,US (text signal),i have a male het albino green granite and i love him he s exactly what i wanted in a snake tbh,Active Motivation / Ownership Desire,0.9074717164039612
YouTube,burmese python pet,Reptile,MZyM69fni5A,Why I feel Burmese Pythons Can Make Good First Pet Snakes,Check out our website and other social media: www.jasonsexoticreptiles.com www.facebook.com/jasonraimondi1 ...,UgzNuGfL7TUazFatz7B4AaABAg,Love our hypo burm definitely my favorite snake in our collection,2020-01-23T00:00:33Z,https://www.youtube.com/watch?v=MZyM69fni5A,US,US (text signal),love our hypo burm definitely my favorite snake in our collection,Active Motivation / Ownership Desire,0.8244277238845825
YouTube,burmese python pet,Reptile,MZyM69fni5A,Why I feel Burmese Pythons Can Make Good First Pet Snakes,Check out our website and other social media: www.jasonsexoticreptiles.com www.facebook.com/jasonraimondi1 ...,UgyIMLfAkThO4GBQcYZ4AaABAg,I love your video's I my self have BCI boa's I have a 4 foot 2019 female and a 2021 male Boa. I plan on getting 2 burmese pythons here hopefully soon or by next year I have always loved the burms always wanted one but sadly wasn't in the posistion to have one due to size the cage they need so i had to wait but I can't wait because I will be getting a possible patternless from a friend of mine when he breeds his female burm then I will probably pair her with a Hypo or even an albino I love albino burms. I fell in love with the burmese pythons when i was 15 years old my sisters friend had 2 puppy dog tame burms who loved to talk but never bit anyone just vocal but she wasn't very to nice to them not properly caring for them which sucked because i would have taken them from her right then and there.,2021-11-26T15:37:33Z,https://www.youtube.com/watch?v=MZyM69fni5A,US,US (text signal),i love your video's i my self have bci boa's i have a 4 foot 2019 female and a 2021 male boa i plan on getting 2 burmese pythons here hopefully soon or by next year i have always loved the burms always wanted one but sadly wasn't in the posistion to have one due to size the cage they need so i had to wait but i can't wait because i will be getting a possible patternless from a friend of mine when he breeds his female burm then i will probably pair her with a hypo or even an albino i love albino burms i fell in love with the burmese pythons when i was 15 years old my sisters friend had 2 puppy dog tame burms who loved to talk but never bit anyone just vocal but she wasn't very to nice to them not properly caring for them which sucked because i would have taken them from her right then and there,Active Motivation / Ownership Desire,0.9360281229019165
YouTube,burmese python pet,Reptile,MZyM69fni5A,Why I feel Burmese Pythons Can Make Good First Pet Snakes,Check out our website and other social media: www.jasonsexoticreptiles.com www.facebook.com/jasonraimondi1 ...,UgxfgCdrkmQrtixXB9Z4AaABAg,"I love when you said about they should be treated as a dog or cat with care and love. Ive owned snakes for 15+ years, they are way smarter then what people give credit. They are amazing animals that deserve treatment as any other pet. Now that i have my own house and im stable. Im ready for my dream snake, an albino burmese! 👍",2021-07-28T20:47:52Z,https://www.youtube.com/watch?v=MZyM69fni5A,US,US (text signal),i love when you said about they should be treated as a dog or cat with care and love ive owned snakes for 15 years they are way smarter then what people give credit they are amazing animals that deserve treatment as any other pet now that i have my own house and im stable im ready for my dream snake an albino burmese,Active Motivation / Ownership Desire,0.8980036973953247
YouTube,burmese python pet,Reptile,MZyM69fni5A,Why I feel Burmese Pythons Can Make Good First Pet Snakes,Check out our website and other social media: www.jasonsexoticreptiles.com www.facebook.com/jasonraimondi1 ...,UgzgHRuiHbuWXBCsQHR4AaABAg,I definitely want one of these! I absolutely will be there for the long hall! I was wondering tho could you tell me if they are good with children because at some point I might want to take that on as well but I do not at all want to jeopardize my snake in any way.,2021-02-24T03:25:55Z,https://www.youtube.com/watch?v=MZyM69fni5A,US,US (text signal),i definitely want one of these i absolutely will be there for the long hall i was wondering tho could you tell me if they are good with children because at some point i might want to take that on as well but i do not at all want to jeopardize my snake in any way,Active Motivation / Ownership Desire,0.8590304851531982
YouTube,burmese python pet,Reptile,MZyM69fni5A,Why I feel Burmese Pythons Can Make Good First Pet Snakes,Check out our website and other social media: www.jasonsexoticreptiles.com www.facebook.com/jasonraimondi1 ...,UgzSbPYa6QBdHI6FV1N4AaABAg,"Thank you, my friend. I know of one for sale who is in horrid conditions. Wish I could take her! I recognize my limitations, however. :(",2019-11-16T21:24:32Z,https://www.youtube.com/watch?v=MZyM69fni5A,US,US (text signal),thank you my friend i know of one for sale who is in horrid conditions wish i could take her i recognize my limitations however,Active Motivation / Ownership Desire,0.7769404053688049
YouTube,burmese python pet,Reptile,MZyM69fni5A,Why I feel Burmese Pythons Can Make Good First Pet Snakes,Check out our website and other social media: www.jasonsexoticreptiles.com www.facebook.com/jasonraimondi1 ...,UgzvshNWfrlPq6lCEDt4AaABAg,"Great job! Really enjoy your vids! I'd love to hear your thoughts on the worst pet snakes lol! YES, PLEASE DO A DUMERILS COVERAGE TOO!! Curious what you have to say. My girl is what got me really into big snakes. A friend had one when I was a teen, I swore I'd have one someday and now I do. Fantastic pets!  ❤🐍❤",2019-11-03T16:06:19Z,https://www.youtube.com/watch?v=MZyM69fni5A,US,US (text signal),great job really enjoy your vids i'd love to hear your thoughts on the worst pet snakes lol yes please do a dumerils coverage too curious what you have to say my girl is what got me really into big snakes a friend had one when i was a teen i swore i'd have one someday and now i do fantastic pets,Active Motivation / Ownership Desire,0.8262989521026611
YouTube,burmese python pet,Reptile,tKgWvI1Qo98,20 FOOT GIANT BURMESE PYTHON🤯😳,,UgxJopB9YswdXUm5fAp4AaABAg,"No wonder the yoink dude cant ever find them out in the wild, this man already has catch them all! ❤",2024-06-22T16:11:00Z,https://www.youtube.com/watch?v=tKgWvI1Qo98,US,US (text signal),no wonder the yoink dude cant ever find them out in the wild this man already has catch them all,Active Motivation / Ownership Desire,0.7569128274917603
YouTube,burmese python pet,Reptile,JwYz6qn1p5I,Pet FLORIDA PYTHON 🐍,Check out these Burmese pythons commonly kept as pets these are the third largest snake species in the world. For more videos ...,UgzlIi-GQWSoKAodOQd4AaABAg,"Already got me one
Don't regret it at all! He's growing so fast too
Love burms",2023-03-07T07:59:11Z,https://www.youtube.com/watch?v=JwYz6qn1p5I,US,US (text signal),already got me one don't regret it at all he's growing so fast too love burms,Active Motivation / Ownership Desire,0.785205066204071
YouTube,burmese python pet,Reptile,JwYz6qn1p5I,Pet FLORIDA PYTHON 🐍,Check out these Burmese pythons commonly kept as pets these are the third largest snake species in the world. For more videos ...,UgzmTKn1IPWA-zq-jEZ4AaABAg,She reminds me of my elder gun dog when she's tired,2023-09-03T06:49:52Z,https://www.youtube.com/watch?v=JwYz6qn1p5I,US,US (text signal),she reminds me of my elder gun dog when she's tired,Active Motivation / Ownership Desire,0.6003007888793945
YouTube,burmese python pet,Reptile,JwYz6qn1p5I,Pet FLORIDA PYTHON 🐍,Check out these Burmese pythons commonly kept as pets these are the third largest snake species in the world. For more videos ...,UgzJ5dQl03zDcRedfHZ4AaABAg,Yea... If they didn't get so huge i would totally have one or two of them already,2023-08-25T01:16:40Z,https://www.youtube.com/watch?v=JwYz6qn1p5I,US,US (text signal),yea if they didn't get so huge i would totally have one or two of them already,Active Motivation / Ownership Desire,0.6927095055580139
YouTube,burmese python pet,Reptile,JwYz6qn1p5I,Pet FLORIDA PYTHON 🐍,Check out these Burmese pythons commonly kept as pets these are the third largest snake species in the world. For more videos ...,Ugy4Qc03HNlNR-32CWZ4AaABAg,"I wanna hold a giant snake. I have a snake family.  Ball pythons, 2 boas, 2 coastal carpets. Hope to go to a expo where they have one to hold. Covid kinda screwed last couple yrs up with expos near me. Fingers crossed this yr will be different.  ❤",2023-03-20T12:59:33Z,https://www.youtube.com/watch?v=JwYz6qn1p5I,US,US (text signal),i wanna hold a giant snake i have a snake family ball pythons 2 boas 2 coastal carpets hope to go to a expo where they have one to hold covid kinda screwed last couple yrs up with expos near me fingers crossed this yr will be different,Active Motivation / Ownership Desire,0.8107255101203918
YouTube,burmese python pet,Reptile,o1rRUpUaJcI,Friendly burmese python,"This is sage, a hypo granite burmese python Taking a drink shortly after a cage cleaning and getting to stretch out in the house for ...",UgwzNH-4g8FMsLgyZX54AaABAg,"""You cannot contain me, Dave.""",2019-09-26T23:38:47Z,https://www.youtube.com/watch?v=o1rRUpUaJcI,US,US (text signal),you cannot contain me dave,Active Motivation / Ownership Desire,0.7377143502235413
YouTube,burmese python pet,Reptile,o1rRUpUaJcI,Friendly burmese python,"This is sage, a hypo granite burmese python Taking a drink shortly after a cage cleaning and getting to stretch out in the house for ...",Ugx42W6ww6c3UBStXKN4AaABAg,"I had a python years ago she was a sweetheart, never ever bit me once just wanted to feel my warmth, as long as I agreed to that we were inseparable! Miss her big time!",2022-08-12T18:24:24Z,https://www.youtube.com/watch?v=o1rRUpUaJcI,US,US (text signal),i had a python years ago she was a sweetheart never ever bit me once just wanted to feel my warmth as long as i agreed to that we were inseparable miss her big time,Active Motivation / Ownership Desire,0.6244286894798279
YouTube,burmese python pet,Reptile,o1rRUpUaJcI,Friendly burmese python,"This is sage, a hypo granite burmese python Taking a drink shortly after a cage cleaning and getting to stretch out in the house for ...",Ugxq8VdIqoXFdoFBpvJ4AaABAg,I would die for this baby. I'll never understand why some people tell me snakes aren't adorable. Hope I can get a hognose one day!,2021-08-12T06:03:10Z,https://www.youtube.com/watch?v=o1rRUpUaJcI,US,US (text signal),i would die for this baby i'll never understand why some people tell me snakes aren't adorable hope i can get a hognose one day,Active Motivation / Ownership Desire,0.9850919842720032
YouTube,burmese python pet,Reptile,o1rRUpUaJcI,Friendly burmese python,"This is sage, a hypo granite burmese python Taking a drink shortly after a cage cleaning and getting to stretch out in the house for ...",UgwFcrWwr24Bz56W30F4AaABAg,so glad someone risked their life to hold this snake for the first time in history so we can have them as pets today,2024-04-22T02:36:02Z,https://www.youtube.com/watch?v=o1rRUpUaJcI,US,US (text signal),so glad someone risked their life to hold this snake for the first time in history so we can have them as pets today,Active Motivation / Ownership Desire,0.9707496762275696
YouTube,burmese python pet,Reptile,g_7R2S1lshY,Watching Tv With My Giant Burmese Pythons! 📺 🐍,"HEY EVERYONE I AM ""THEBLACKIVORY""! SUBCRIBE TO MEET MY PETS ...",UgzeFg0b3Mj1TEycW1F4AaABAg,"Not an easy thing to do, taming a Rock Python, this guy deserves HUGE respect. I know that All snakes can be like puppy-dog tame if you put in the work, but that's still a Rock Python. I always wanted to get one, but I could NEVER afford it, and living in Canada makes it virtually impossible.",2022-08-25T23:28:04Z,https://www.youtube.com/watch?v=g_7R2S1lshY,US,US (text signal),not an easy thing to do taming a rock python this guy deserves huge respect i know that all snakes can be like puppy dog tame if you put in the work but that's still a rock python i always wanted to get one but i could never afford it and living in canada makes it virtually impossible,Active Motivation / Ownership Desire,0.694013237953186
YouTube,burmese python pet,Reptile,3siz3Qc1F7U,5 BEST FIRST PET SNAKES #snakes #petsnake #bestsnake,"Join us as we explore the top 5 best snakes for beginners, ranked from worst to best. Starting with the colorful corn snake, ...",Ugwa2UYc7wvwggRyqPh4AaABAg,My first snake i have is a western terrestrial garter snake. The best pick ever in my opinion🌟❤️,2025-07-11T21:43:34Z,https://www.youtube.com/watch?v=3siz3Qc1F7U,US,US (text signal),my first snake i have is a western terrestrial garter snake the best pick ever in my opinion,Active Motivation / Ownership Desire,0.7468596696853638
YouTube,burmese python pet,Reptile,3siz3Qc1F7U,5 BEST FIRST PET SNAKES #snakes #petsnake #bestsnake,"Join us as we explore the top 5 best snakes for beginners, ranked from worst to best. Starting with the colorful corn snake, ...",UgxdBPmpqzmnPyJR9j94AaABAg,Id much rather have a boa then a ball python i think the guyana red tail boa was much easier to take care of and much much for engageing,2024-07-19T02:28:56Z,https://www.youtube.com/watch?v=3siz3Qc1F7U,US,US (text signal),id much rather have a boa then a ball python i think the guyana red tail boa was much easier to take care of and much much for engageing,Active Motivation / Ownership Desire,0.7256051898002625
YouTube,burmese python pet,Reptile,3siz3Qc1F7U,5 BEST FIRST PET SNAKES #snakes #petsnake #bestsnake,"Join us as we explore the top 5 best snakes for beginners, ranked from worst to best. Starting with the colorful corn snake, ...",UgyvaoShC81_1k33G454AaABAg,I’m getting a California king snake,2025-08-17T21:14:53Z,https://www.youtube.com/watch?v=3siz3Qc1F7U,US,California,i m getting a california king snake,Active Motivation / Ownership Desire,0.6336048245429993
YouTube,burmese python pet,Reptile,P6UecS5qD1U,My Pet Snake &quot;Jimmy&quot; is NOT Happy...,JOIN THE MOVEMENT!! http://www.ReptileArmy.com Our greatest adventure is so close! Let's work together to build the next ...,Ugxtm2od5XwQR45nAC94AaABAg,Jimmy come stay with me I  just love you!🥰🥰🥰,2023-03-05T17:46:25Z,https://www.youtube.com/watch?v=P6UecS5qD1U,US,US (text signal),jimmy come stay with me i just love you,Active Motivation / Ownership Desire,0.7872941493988037
