platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,welfare_type,welfare_score
YouTube,python pet,Reptile,H3nYw3bz6zs,DO NOT Get A Pet Ball Python Until You Watch This!,"Ball Pythons are the best pet reptiles right? Well, just because Royal Pythons are the most popular pet snake doesn't mean they ...",Ugw8M7SZDZarc9LDlY54AaABAg,"Great video, Adam! This is super educational!! I rescue abandoned herps in my free time and you wouldn’t believe how many ball pythons get surrendered due to the “not eating issue”. In my experience, it has always been because of poor husbandry. I love how in this video you mentioned 1) bigger enclosure and 2) SPACE TO CLIMB!! So many of the ball pythons I’ve rescued become so active with just a simple UVB bulb and a few branches going in different directions to climb on. Loved all you said here and Dave’s video is awesome too!!

Ball pythons are awesome and so underrated as pets. Some of the rescues we had were so hard to give up just due to how sweet and puppy like they were! Can’t wait for the next video ❤🐢",2023-05-02T04:41:17Z,https://www.youtube.com/watch?v=H3nYw3bz6zs,US,US (text signal),great video adam this is super educational i rescue abandoned herps in my free time and you wouldn t believe how many ball pythons get surrendered due to the not eating issue in my experience it has always been because of poor husbandry i love how in this video you mentioned 1 bigger enclosure and 2 space to climb so many of the ball pythons i ve rescued become so active with just a simple uvb bulb and a few branches going in different directions to climb on loved all you said here and dave s video is awesome too ball pythons are awesome and so underrated as pets some of the rescues we had were so hard to give up just due to how sweet and puppy like they were can t wait for the next video,Animal Welfare Concern,0.9196425676345825
YouTube,python pet,Reptile,H3nYw3bz6zs,DO NOT Get A Pet Ball Python Until You Watch This!,"Ball Pythons are the best pet reptiles right? Well, just because Royal Pythons are the most popular pet snake doesn't mean they ...",Ugy4uPDD_a8MVogNZOV4AaABAg,"I’ve been thinking about getting a pet snake, or ball python when I get into a position where I can take care of it, but at the same time, I don’t want to because I’m worried I might start neglecting it later on and I don’t want to do that to such an amazing creatute",2023-08-08T21:28:30Z,https://www.youtube.com/watch?v=H3nYw3bz6zs,US,US (text signal),i ve been thinking about getting a pet snake or ball python when i get into a position where i can take care of it but at the same time i don t want to because i m worried i might start neglecting it later on and i don t want to do that to such an amazing creatute,Animal Welfare Concern,0.8486589193344116
YouTube,python pet,Reptile,UmzPf8GhQgE,16-Foot Python Is So Gentle With Her Favorite Girl  | The Dodo Soulmates,"Little girl and her 16-foot python have been best friends since they were both SO little and tiny You can keep up with Cher, ...",Ugz7LsK9mDu0t5JDOdN4AaABAg,"Finally a parent that teaches their kid not to pull, poke or grip the pets. It’s sad how many times I’ve seen kids abuse those poor pets",2021-09-05T13:21:50Z,https://www.youtube.com/watch?v=UmzPf8GhQgE,US,US (text signal),finally a parent that teaches their kid not to pull poke or grip the pets it s sad how many times i ve seen kids abuse those poor pets,Animal Welfare Concern,0.9974140524864197
YouTube,python pet,Reptile,G4ofxp6LI00,Ball Python Just Wants To Be With His Human Sister | The Dodo,He loves to watch the iPad and draw pictures with her Gizmo's mom Veronica told us the very specific reason she got a ...,UgwOIzoZX4YxqY9knV14AaABAg,"A baby black rat snake  was found where I worked. It was still too cold to just let it go. After having her check out for any type of illness ( We were told it was female by Specialist). Due to the time of year  she was born, it  would be too cold to be free. My daughter  named her Jessica. We fed her little mice for 8 weeks, and she grew so fast. We found a really nice spring and plenty of rocks to sunbathe on or hide under. We let her go after 8 weeks of keeping her safe last time. We saw her she was very big.😊❤",2025-05-06T11:33:55Z,https://www.youtube.com/watch?v=G4ofxp6LI00,US,US (text signal),a baby black rat snake was found where i worked it was still too cold to just let it go after having her check out for any type of illness we were told it was female by specialist due to the time of year she was born it would be too cold to be free my daughter named her jessica we fed her little mice for 8 weeks and she grew so fast we found a really nice spring and plenty of rocks to sunbathe on or hide under we let her go after 8 weeks of keeping her safe last time we saw her she was very big,Animal Welfare Concern,0.952319860458374
YouTube,python pet,Reptile,GR4YoE6MDCg,1st Time Holding a Ball Python VS. 100th Time!,POV: Holding a Ball Python for the First Time vs. the 100th Time! Watch how fast confidence builds when you're around the right ...,UgxQPXbDWIO800HZb-t4AaABAg,"i have a friend that has a ball python and the first time i saw it a was i scared, i didn't hold it th e first time but the second time i actually hold it it felt weird but in like a min i didn't want to let it go :).",2025-10-11T06:28:31Z,https://www.youtube.com/watch?v=GR4YoE6MDCg,US,US (text signal),i have a friend that has a ball python and the first time i saw it a was i scared i didn't hold it th e first time but the second time i actually hold it it felt weird but in like a min i didn't want to let it go,Animal Welfare Concern,0.6653018593788147
YouTube,python pet,Reptile,je6Ye28q7WU,🐍 It’s critical to be able to read your snake’s body language! www.molinarosnakelab.com #ballpython,,Ugw0NwOhk1R2Wfxsk5B4AaABAg,I don’t know much about snakes so correct me if I’m wrong but the constant in and out tonguing (pls share the right term 😂) makes me think he’s stressed too? Isn’t the tongue a way for them to sense their environment? The fact he’s constantly sticking it out shows he’s frantically trying to observe his surroundings ? Pls lmk,2022-09-21T14:31:05Z,https://www.youtube.com/watch?v=je6Ye28q7WU,US,US (text signal),i don t know much about snakes so correct me if i m wrong but the constant in and out tonguing pls share the right term makes me think he s stressed too isn t the tongue a way for them to sense their environment the fact he s constantly sticking it out shows he s frantically trying to observe his surroundings pls lmk,Animal Welfare Concern,0.5338835120201111
YouTube,burmese python pet,Reptile,_2J1LebSH10,"Burmese Python, The Best Pet Snake?","The Burmese python (Python bivittatus) has one of the best personalities of any snake, and that is important because it is one of ...",UgxqU1Hpi_PEr9GIzOh4AaABAg,"THANK YOU SO MUCH for this Very educational video! I own two Reticulated Pythons, they are terrible pets for 99% of pet owners,  Reticulated Pythons and Burma Pythons are only experienced snake owners with 4+ years of owning snakes already. I love Burmese pythons with all my heart and soul . They are lovely looking animals and astonishing to look at when full grown but they are terrible pets just like Asian Water Monitors. Good Video! I love how you stressed the cons and told people the complete truth. I own two Reticulated Pythons and I DO NOT recommend them at all as house pets. Reticulated Pythons are normally aggressive snakes, they eat a lot , they poop a lot, they average 12 feet long for males and females CAN grow up to 25 feet long rarely. Females usually 17 - 20 feet long. 300+ pounds has occurred it's possible for female Burma Pythons, African Rock Pythons and Sumatran  Reticulated Pythons. They are GIGANTIC! The food bill is though the roof and they can kill you easily when in food mode once they are at least 8 feet long. That being said. I adore Reticulated Pythons and love my male/female pair of Reticulated Pythons. The 10 foot long plastic cage that an adult female retic needs is expensive. At least $900 for the adult enclosure. Same with burms.",2019-08-03T14:37:14Z,https://www.youtube.com/watch?v=_2J1LebSH10,US,US (text signal),thank you so much for this very educational video i own two reticulated pythons they are terrible pets for 99 of pet owners reticulated pythons and burma pythons are only experienced snake owners with 4 years of owning snakes already i love burmese pythons with all my heart and soul they are lovely looking animals and astonishing to look at when full grown but they are terrible pets just like asian water monitors good video i love how you stressed the cons and told people the complete truth i own two reticulated pythons and i do not recommend them at all as house pets reticulated pythons are normally aggressive snakes they eat a lot they poop a lot they average 12 feet long for males and females can grow up to 25 feet long rarely females usually 17 20 feet long 300 pounds has occurred it's possible for female burma pythons african rock pythons and sumatran reticulated pythons they are gigantic the food bill is though the roof and they can kill you easily when in food mode once they are at least 8 feet long that being said i adore reticulated pythons and love my male female pair of reticulated pythons the 10 foot long plastic cage that an adult female retic needs is expensive at least 900 for the adult enclosure same with burms,Animal Welfare Concern,0.8256600499153137
YouTube,burmese python pet,Reptile,_2J1LebSH10,"Burmese Python, The Best Pet Snake?","The Burmese python (Python bivittatus) has one of the best personalities of any snake, and that is important because it is one of ...",UgwFen0hCf9v5DaNgGF4AaABAg,I raised one burmese who was careful even around the scent of food. I could even put  hand that had been holding a rabbit against his nose to guide him away from the two other snakes eating in the same cage. I never had a better rapport with a burmese or any other species of snake.,2021-01-27T10:32:23Z,https://www.youtube.com/watch?v=_2J1LebSH10,US,US (text signal),i raised one burmese who was careful even around the scent of food i could even put hand that had been holding a rabbit against his nose to guide him away from the two other snakes eating in the same cage i never had a better rapport with a burmese or any other species of snake,Animal Welfare Concern,0.5061032176017761
YouTube,burmese python pet,Reptile,_2J1LebSH10,"Burmese Python, The Best Pet Snake?","The Burmese python (Python bivittatus) has one of the best personalities of any snake, and that is important because it is one of ...",UgyKaEJVrJs8EJ3yHrN4AaABAg,"I absolutely love berms, the ones I've known who have been handled were all sweethearts, and I've helped people get pretty decent sized ones (15ish foot was the largest berm) get used to being held. Even if they start off highly defensive (more helpful to keep in mind when a snake strikes it's a defensive act rather than aggressive one in most cases unless they honestly think your body part is food), I've found with daily work and proper care they tend to chill out relatively quickly.

The hardest one I helped a friend work with was her slightly larger reticulated python her son never touched then abandoned with her. She couldn't handle him but wanted to do her best to keep him 'cause she felt it wasn't his fault. His enclosure wasn't the best size, but once he calmed down he was usually chilling outside it.

I may love the actual giant snakes, but after a certain point size becomes the limiter, but it isn't just for size and danger level the way many think, after a certain size their feed animals get tricky. I mean- you can go to meat markets and farms to get prekilled animals telling them not to butcher the meat for you, but it gets tricky depending on where you live... even when they don't eat nearly as often as smaller snakes.

I wouldn't want to get an animal who need to eat feed animals larger than a rat, ideally frozen/thawed- and I feel bad about that 'cause I love rats as pets... unless it was fish. Far easier to go to a fish market to get whole fish of varying sizes if you're anywhere near port cities. SO easy.

So yeah- I'd sooner have an adult alligator where they can eat a wider range of meats and I wouldn't have to feed whole mammals and whole chickens consistently- though as any other reptile they need a varied diet, than a reticulated python- but to be fair, I wouldn't have alligators either.


Though I have known someone with a young alligator and ""he"" was awesome- so the temptation when I was told one could be gotten for me if I wanted was greater than when I was offered a breeding pair of anacondas for free.

Though won't lie- was actually tempted at the idea of them, my brain went to turning my basement apartment into a giant snake room with the sizable bedroom turned into a pool with a waterfall for them... then I thought ""Nah- I really shouldn't own anything that could kill me..."" and turned them down.


Edited to add- yeah- that part with you telling people what to do is needed if you aren't with people who know- when I helped with larger snakes where it goes into ""I may not die but my ribs are breaking if not other bones..."" mode and up I just have an open bottle of Listerine or a strong drinking alcohol around in case something happened and I get incapacitated and seriously have seconds to get it off- I think what people forget or don't think of is every time you breathe out they constrict more, so when you try to breathe in again you can't and so on until... ugh- I hate the idea of hurting a snake, but alcohol is one of the ""easier"" ways with a high likelyhood of success of getting a snake disengaged- that and grabbing the tail and pulling back can make continued constricting much harder for them, if not impossible- depending on the size.

Very very intentionally I've topped out my handling of the large snakes at 15 feet, I want 2 people with me at a min, esp if I know they're quirky- the alcohol of the non-rubbing kind uncapped and ready for someone to grab, and a phone close enough so 911 can be called. Only a few times I only had 1 other person, and a few times whoever was with me wasn't experienced. I have no interested with working with larger on any kind of regular basis...",2019-08-03T14:56:27Z,https://www.youtube.com/watch?v=_2J1LebSH10,US,US (text signal),i absolutely love berms the ones i've known who have been handled were all sweethearts and i've helped people get pretty decent sized ones 15ish foot was the largest berm get used to being held even if they start off highly defensive more helpful to keep in mind when a snake strikes it's a defensive act rather than aggressive one in most cases unless they honestly think your body part is food i've found with daily work and proper care they tend to chill out relatively quickly the hardest one i helped a friend work with was her slightly larger reticulated python her son never touched then abandoned with her she couldn't handle him but wanted to do her best to keep him 'cause she felt it wasn't his fault his enclosure wasn't the best size but once he calmed down he was usually chilling outside it i may love the actual giant snakes but after a certain point size becomes the limiter but it isn't just for size and danger level the way many think after a certain size their feed animals get tricky i mean you can go to meat markets and farms to get prekilled animals telling them not to butcher the meat for you but it gets tricky depending on where you live even when they don't eat nearly as often as smaller snakes i wouldn't want to get an animal who need to eat feed animals larger than a rat ideally frozen thawed and i feel bad about that 'cause i love rats as pets unless it was fish far easier to go to a fish market to get whole fish of varying sizes if you're anywhere near port cities so easy so yeah i'd sooner have an adult alligator where they can eat a wider range of meats and i wouldn't have to feed whole mammals and whole chickens consistently though as any other reptile they need a varied diet than a reticulated python but to be fair i wouldn't have alligators either though i have known someone with a young alligator and he was awesome so the temptation when i was told one could be gotten for me if i wanted was greater than when i was offered a breeding pair of anacondas for free though won't lie was actually tempted at the idea of them my brain went to turning my basement apartment into a giant snake room with the sizable bedroom turned into a pool with a waterfall for them then i thought nah i really shouldn't own anything that could kill me and turned them down edited to add yeah that part with you telling people what to do is needed if you aren't with people who know when i helped with larger snakes where it goes into i may not die but my ribs are breaking if not other bones mode and up i just have an open bottle of listerine or a strong drinking alcohol around in case something happened and i get incapacitated and seriously have seconds to get it off i think what people forget or don't think of is every time you breathe out they constrict more so when you try to breathe in again you can't and so on until ugh i hate the idea of hurting a snake but alcohol is one of the easier ways with a high likelyhood of success of getting a snake disengaged that and grabbing the tail and pulling back can make continued constricting much harder for them if not impossible depending on the size very very intentionally i've topped out my handling of the large snakes at 15 feet i want 2 people with me at a min esp if i know they're quirky the alcohol of the non rubbing kind uncapped and ready for someone to grab and a phone close enough so 911 can be called only a few times i only had 1 other person and a few times whoever was with me wasn't experienced i have no interested with working with larger on any kind of regular basis,Animal Welfare Concern,0.7102264761924744
YouTube,burmese python pet,Reptile,UNWaeobTwDw,Ultimate Burmese Python Care Guide: Tips for a Healthy &amp; Happy Giant Snake!,Learn everything you need to know about Burmese Python care in this ultimate guide! From feeding and housing to handling and ...,Ugy8LtZYRtIQVvhOZ9p4AaABAg,"Came for the boas, stayed for the burms. Glad to see some good burm content. Always helps put my mind at ease with mine. She was a pain to get eating consistently after her arrival. She finally eats well and I'll move her up in rat size and adjust the schedule based on what you said. I generally left her alone until she started eating well now I need to socialize her.",2024-12-14T04:38:39Z,https://www.youtube.com/watch?v=UNWaeobTwDw,US,US (text signal),came for the boas stayed for the burms glad to see some good burm content always helps put my mind at ease with mine she was a pain to get eating consistently after her arrival she finally eats well and i'll move her up in rat size and adjust the schedule based on what you said i generally left her alone until she started eating well now i need to socialize her,Animal Welfare Concern,0.7627776265144348
YouTube,burmese python pet,Reptile,LGOm-AeOvBw,Burmese Python Care Guide 2025,Burmese Pythons are my favorite snake of all time and maybe you want one too. Let's talk about everything you need to know to ...,UgzqkLPrdaw4AkPYC5Z4AaABAg,"Burms were the first big snakes I started to work with (Im a wildlife ecology student) and these snakes are the puppys of the big snakes. Used them regularly for education-afternoons in schools and petting farms. One snake did get me while in foodmode though, did not hurt but spooked the shit out of me ahaha, will definitely own a burm one day

Sadly imo most people keep them in enclosures way too small

Love the careguide!",2024-02-06T09:37:03Z,https://www.youtube.com/watch?v=LGOm-AeOvBw,US,US (text signal),burms were the first big snakes i started to work with im a wildlife ecology student and these snakes are the puppys of the big snakes used them regularly for education afternoons in schools and petting farms one snake did get me while in foodmode though did not hurt but spooked the shit out of me ahaha will definitely own a burm one day sadly imo most people keep them in enclosures way too small love the careguide,Animal Welfare Concern,0.5312093496322632
YouTube,burmese python pet,Reptile,SSox7rhrZ74,I Got a Burmese Python! Do They Make Good Pets?,"I decided to purchase a hypo albino burmese python on Craigslist! Now that I've had him for a few months, I thought I'd give you ...",UgwH34H1jnCjd0ziJ-94AaABAg,"Alex in previous video: this snake is too small, I don’t like it

Also Alex: this snake might be too big... 🤔",2019-09-17T01:59:50Z,https://www.youtube.com/watch?v=SSox7rhrZ74,US,US (text signal),alex in previous video this snake is too small i don t like it also alex this snake might be too big,Animal Welfare Concern,0.8681156039237976
YouTube,burmese python pet,Reptile,SSox7rhrZ74,I Got a Burmese Python! Do They Make Good Pets?,"I decided to purchase a hypo albino burmese python on Craigslist! Now that I've had him for a few months, I thought I'd give you ...",UgzeARq_NRdunvX4Bkt4AaABAg,My male burm is roughly 13 ft and I'm forced to handle him by myself haha. No one in my house wants to go near him. Love the guy to death but at his size I'm cleaning his cage 2-5 times a week. The smell when they go to the bathroom is putrid which makes it very hard to miss. None the less very fun animal to keep if you have the space and time for it.,2019-09-16T22:18:14Z,https://www.youtube.com/watch?v=SSox7rhrZ74,US,US (text signal),my male burm is roughly 13 ft and i'm forced to handle him by myself haha no one in my house wants to go near him love the guy to death but at his size i'm cleaning his cage 2 5 times a week the smell when they go to the bathroom is putrid which makes it very hard to miss none the less very fun animal to keep if you have the space and time for it,Animal Welfare Concern,0.7459539771080017
YouTube,burmese python pet,Reptile,SSox7rhrZ74,I Got a Burmese Python! Do They Make Good Pets?,"I decided to purchase a hypo albino burmese python on Craigslist! Now that I've had him for a few months, I thought I'd give you ...",UgwsRLmF2ZXp2X4wDjZ4AaABAg,"My only concern with recommending anyone get a burmese python is the amount of space required for their enclosure. Yeah, you're right that the actual care isn't too hard, but I don't think most people understand or are able to supply the vast amount of space needed for them to live comfortably and thrive. We're talking like 4 ft by 8 ft floor space at the least for an adult. They can be such wonderful and active snakes when given the room they need, but often I see them housed in small tubs or small cages where they can really only have enough room to coil up and sit in a corner all day. I just hope you can provide the space needed and I'm hoping your new place provides that space. :)",2019-09-16T20:05:31Z,https://www.youtube.com/watch?v=SSox7rhrZ74,US,US (text signal),my only concern with recommending anyone get a burmese python is the amount of space required for their enclosure yeah you're right that the actual care isn't too hard but i don't think most people understand or are able to supply the vast amount of space needed for them to live comfortably and thrive we're talking like 4 ft by 8 ft floor space at the least for an adult they can be such wonderful and active snakes when given the room they need but often i see them housed in small tubs or small cages where they can really only have enough room to coil up and sit in a corner all day i just hope you can provide the space needed and i'm hoping your new place provides that space,Animal Welfare Concern,0.9855660200119019
YouTube,burmese python pet,Reptile,-5GXZLh0hHU,Burmese Python.. GOOD Pet or BAD Pet?? | BRIAN BARCZYK,The pros and cons of having a Burmese python as a pet snake. SUBSCRIBE TO BRIAN BARCZYK ...,UgyM3FHCmYSAbhU1WEx4AaABAg,Brian you need a GREEN TREE MONITOR in that empty cage!,2020-03-26T14:49:16Z,https://www.youtube.com/watch?v=-5GXZLh0hHU,US,US (text signal),brian you need a green tree monitor in that empty cage,Animal Welfare Concern,0.9873872399330139
YouTube,burmese python pet,Reptile,-5GXZLh0hHU,Burmese Python.. GOOD Pet or BAD Pet?? | BRIAN BARCZYK,The pros and cons of having a Burmese python as a pet snake. SUBSCRIBE TO BRIAN BARCZYK ...,UgxEFC4HZKBNvTEfPsl4AaABAg,Put the super lori ball python in the  empty cage,2020-03-26T23:01:12Z,https://www.youtube.com/watch?v=-5GXZLh0hHU,US,US (text signal),put the super lori ball python in the empty cage,Animal Welfare Concern,0.6156079173088074
YouTube,burmese python pet,Reptile,-5GXZLh0hHU,Burmese Python.. GOOD Pet or BAD Pet?? | BRIAN BARCZYK,The pros and cons of having a Burmese python as a pet snake. SUBSCRIBE TO BRIAN BARCZYK ...,Ugx2rZLLKPGGsDh3gJ54AaABAg,"Hey Brian, 

You definitely should put captive bred dart frogs (nonpoisonous) in the cage. They’re so beautiful and one my personal favorites to see at our local zoo. 🐸",2020-03-26T21:23:05Z,https://www.youtube.com/watch?v=-5GXZLh0hHU,US,US (text signal),hey brian you definitely should put captive bred dart frogs nonpoisonous in the cage they re so beautiful and one my personal favorites to see at our local zoo,Animal Welfare Concern,0.6978148818016052
YouTube,burmese python pet,Reptile,SQI_3h-Yjj4,Ball Pythons Vs Burmese Pythons | Are Bigger Snakes Actually Better Pets?,Ball Pythons and Burmese Pythons are both amazing pets but which python species is the better pet for you? You might be ...,UgyiUYnbPiE1gH8dAw94AaABAg,"Florida just banned tegus and iguanas, my life is sad now.

Supposedly they might make an exception if you catch a wild one from Florida, but at the moment it seems like they, along with all the large constrictors and Nile monitor are completely banned (with the exemption of keepers with tagged animals and unrealistic cage requirements, and zoos they are completely illegal now).

R.I.P. my dreams of a pet tegu.

PS: I understand how problematic the species that are invasive are, I live in Florida and have seen Burmese pythons and many (like thousands) of green iguanas in the wild and have seen the problems they cause. But banning them isn’t going to make all of these reptiles disappear, let’s just hope this doesn’t spread to other states or countries.",2021-02-25T22:00:43Z,https://www.youtube.com/watch?v=SQI_3h-Yjj4,US,Florida,florida just banned tegus and iguanas my life is sad now supposedly they might make an exception if you catch a wild one from florida but at the moment it seems like they along with all the large constrictors and nile monitor are completely banned with the exemption of keepers with tagged animals and unrealistic cage requirements and zoos they are completely illegal now r i p my dreams of a pet tegu ps i understand how problematic the species that are invasive are i live in florida and have seen burmese pythons and many like thousands of green iguanas in the wild and have seen the problems they cause but banning them isn t going to make all of these reptiles disappear let s just hope this doesn t spread to other states or countries,Animal Welfare Concern,0.9495174288749695
YouTube,burmese python pet,Reptile,SQI_3h-Yjj4,Ball Pythons Vs Burmese Pythons | Are Bigger Snakes Actually Better Pets?,Ball Pythons and Burmese Pythons are both amazing pets but which python species is the better pet for you? You might be ...,UgzvwgGao7eL-eczyJV4AaABAg,"My only worry for ppl getting burms or bigger snakes is deciding later they don’t keep up with the larger prey or more feedings due to cost, but yes, great pets., also enclosure size.................so sad to see so many end up needing homes.",2021-02-26T01:42:24Z,https://www.youtube.com/watch?v=SQI_3h-Yjj4,US,US (text signal),my only worry for ppl getting burms or bigger snakes is deciding later they don t keep up with the larger prey or more feedings due to cost but yes great pets also enclosure size so sad to see so many end up needing homes,Animal Welfare Concern,0.9729660153388977
YouTube,burmese python pet,Reptile,MZyM69fni5A,Why I feel Burmese Pythons Can Make Good First Pet Snakes,Check out our website and other social media: www.jasonsexoticreptiles.com www.facebook.com/jasonraimondi1 ...,UgzrUP_ykhXuu8Olt2p4AaABAg,"Such a stunning snake with a  calm disposition.  I have the room for a snake of great size.  The problem is that  I am petite and slim and I could not handle a very large snake.  Also since I am turning 70,  it would be cruel to the snake if I died before he or she.  I love all your videos and will watch every one of them.",2019-11-03T15:29:39Z,https://www.youtube.com/watch?v=MZyM69fni5A,US,US (text signal),such a stunning snake with a calm disposition i have the room for a snake of great size the problem is that i am petite and slim and i could not handle a very large snake also since i am turning 70 it would be cruel to the snake if i died before he or she i love all your videos and will watch every one of them,Animal Welfare Concern,0.9123970866203308
YouTube,burmese python pet,Reptile,MZyM69fni5A,Why I feel Burmese Pythons Can Make Good First Pet Snakes,Check out our website and other social media: www.jasonsexoticreptiles.com www.facebook.com/jasonraimondi1 ...,Ugyt3y0twzDpuwT6wL54AaABAg,That was a really important point you made there about the snake never thinking that food is coming when its outside... Something i really need to reconsider as i have fed my BCC in my lap just to spite the ''cage aggressive if u feed it inside the cage'' nonsense.,2019-11-30T16:36:14Z,https://www.youtube.com/watch?v=MZyM69fni5A,US,US (text signal),that was a really important point you made there about the snake never thinking that food is coming when its outside something i really need to reconsider as i have fed my bcc in my lap just to spite the ''cage aggressive if u feed it inside the cage'' nonsense,Animal Welfare Concern,0.9778093695640564
YouTube,burmese python pet,Reptile,t8Bny5m6Pfg,!0-year-old girl is meeting an 11-foot Burmese Python for the first time!,BVIRAL: New Clips Every Day! Subscribe on YouTube: https://www.youtube.com/bviral Follow us on Instagram: ...,UgxZa8vBwqpOmxjxsdJ4AaABAg,Child abuse. Can’t stand these Crocodile dundy morons that think they can have a snake as a pet. I pray that this young lady survives this danger she’s being placed in.,2023-08-27T19:15:48Z,https://www.youtube.com/watch?v=t8Bny5m6Pfg,US,US (text signal),child abuse can t stand these crocodile dundy morons that think they can have a snake as a pet i pray that this young lady survives this danger she s being placed in,Animal Welfare Concern,0.9787735939025879
YouTube,burmese python pet,Reptile,g_7R2S1lshY,Watching Tv With My Giant Burmese Pythons! 📺 🐍,"HEY EVERYONE I AM ""THEBLACKIVORY""! SUBCRIBE TO MEET MY PETS ...",Ugz5v2_A9cQOGDOiMjt4AaABAg,No cap pythons chill asf they really not a threat they know they can’t swallow u whole if u feed em right they ain even gon try you up. You jus can’t be feeding them in the cage.,2022-09-25T03:33:24Z,https://www.youtube.com/watch?v=g_7R2S1lshY,US,US (text signal),no cap pythons chill asf they really not a threat they know they can t swallow u whole if u feed em right they ain even gon try you up you jus can t be feeding them in the cage,Animal Welfare Concern,0.5397111177444458
YouTube,burmese python pet,Reptile,g_7R2S1lshY,Watching Tv With My Giant Burmese Pythons! 📺 🐍,"HEY EVERYONE I AM ""THEBLACKIVORY""! SUBCRIBE TO MEET MY PETS ...",UgzVkTcZwCe5kvaCvqx4AaABAg,Ugh. Snakes belong in the wild. What makes people think snakes  and reptiles want to live in an apartment instead of the outdoors where they're free to do what they want. Just sad,2022-08-02T06:02:35Z,https://www.youtube.com/watch?v=g_7R2S1lshY,US,US (text signal),ugh snakes belong in the wild what makes people think snakes and reptiles want to live in an apartment instead of the outdoors where they're free to do what they want just sad,Animal Welfare Concern,0.9948001503944397
YouTube,monitor lizard pet,Reptile,FM4WDNw5zXk,Meet Rex - the 18kg monitor lizard who lives with family-of-four and even goes out for walks | SWNS,"Meet Rex - the 40lb 6ft monitor lizard that lives at home with a family-of-four who even take him for walks on a lead. Matt Reid, 38 ...",UgykevPDtV6IHlPK-ZR4AaABAg,Perfect example of the difference of having an animal live with you or in a cage.,2023-07-18T21:38:57Z,https://www.youtube.com/watch?v=FM4WDNw5zXk,US,US (text signal),perfect example of the difference of having an animal live with you or in a cage,Animal Welfare Concern,0.9455127120018005
YouTube,monitor lizard pet,Reptile,FM4WDNw5zXk,Meet Rex - the 18kg monitor lizard who lives with family-of-four and even goes out for walks | SWNS,"Meet Rex - the 40lb 6ft monitor lizard that lives at home with a family-of-four who even take him for walks on a lead. Matt Reid, 38 ...",Ugyp4byG-pzHHw7S0HB4AaABAg,"Reptiles are phantastic, I had an Iguana Iguana for 18 years, he was living outside too, totally nice animal but they need to be good taking care off. Usually they are not getting older as 5-8 years in captivity because most ppl keep them in by far to small cages and dont have a garden like we are having here in Phuket",2024-10-23T09:19:31Z,https://www.youtube.com/watch?v=FM4WDNw5zXk,US,US (text signal),reptiles are phantastic i had an iguana iguana for 18 years he was living outside too totally nice animal but they need to be good taking care off usually they are not getting older as 5 8 years in captivity because most ppl keep them in by far to small cages and dont have a garden like we are having here in phuket,Animal Welfare Concern,0.883185625076294
YouTube,monitor lizard pet,Reptile,5fDOHWwDcrM,Cuddling time with a pet monitor lizard,"Meet Echo, a large monitor lizard who loves climbing into his owner's lap and cuddling up. Watch CGTN LIVE on your computer, ...",Ugz4GKrLahev0ETse5t4AaABAg,I just rescued a baby monitor lizard from a dumpster. He was shoved in a tiny plastic cage with a 5foot python and shavings. I was so pissed and I’m not into snakes but that’s totally not ok,2023-06-19T23:34:06Z,https://www.youtube.com/watch?v=5fDOHWwDcrM,US,US (text signal),i just rescued a baby monitor lizard from a dumpster he was shoved in a tiny plastic cage with a 5foot python and shavings i was so pissed and i m not into snakes but that s totally not ok,Animal Welfare Concern,0.9974836707115173
YouTube,monitor lizard pet,Reptile,-orVxhTWlKg,The best beginner pet lizard,,UgwRNiZN2OwuQytpFSh4AaABAg,My first pet lizard experience was a 5 ft green iguana. Space is definitely the hardest part about keeping them. I take care of beardies now too. Beardies are easier to keep but you need to not listen to petco/pet smart for advice on keeping them because they will give you a ton of bad information. Also they keep their beardies in terrible conditions.,2023-02-10T12:20:09Z,https://www.youtube.com/watch?v=-orVxhTWlKg,US,US (text signal),my first pet lizard experience was a 5 ft green iguana space is definitely the hardest part about keeping them i take care of beardies now too beardies are easier to keep but you need to not listen to petco pet smart for advice on keeping them because they will give you a ton of bad information also they keep their beardies in terrible conditions,Animal Welfare Concern,0.9795994758605957
YouTube,monitor lizard pet,Reptile,-orVxhTWlKg,The best beginner pet lizard,,Ugz9_RU79xvpA9Q2Hl54AaABAg,Leopard geckos are also decent beginners... I just got mine and besides not eating yet (I've only had her a day) she is generally low maintenance and I've been obsessed with making sure she isn't overwhelmed or stressed and making sure if she is ready to eat or not,2024-03-23T15:37:35Z,https://www.youtube.com/watch?v=-orVxhTWlKg,US,US (text signal),leopard geckos are also decent beginners i just got mine and besides not eating yet i've only had her a day she is generally low maintenance and i've been obsessed with making sure she isn't overwhelmed or stressed and making sure if she is ready to eat or not,Animal Welfare Concern,0.8653379082679749
