platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,conservation_type,conservation_score,conservation_subtheme,final_category
YouTube,box turtle pet,Turtles / Tortoises,QXGOX4DC-7Q,Inside Our Baby Tortoise Nursery During the WORST Winter in Years. ,Baby tortoises are still hatching at Garden State Tortoise! Some of world's most beautiful species have begun their lives here as ...,UgxSjmpZd3jwl_1-ATd4AaABAg,I have a baby Leopard. He is 3 months old and thriving thanks to your videos thank you so much!!!,2026-02-25T07:11:09Z,https://www.youtube.com/watch?v=QXGOX4DC-7Q,US,US (text signal),i have a baby leopard he is 3 months old and thriving thanks to your videos thank you so much,Conservation Concern,0.6041653752326965,Wildlife Trade / Trafficking,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,QXGOX4DC-7Q,Inside Our Baby Tortoise Nursery During the WORST Winter in Years. ,Baby tortoises are still hatching at Garden State Tortoise! Some of world's most beautiful species have begun their lives here as ...,UgxuxTCu0-CSi98jBoN4AaABAg,"Just spent some time in the Yucatán and our hotel had a large turtle pen and pond. Big gorgeous sliders but also some baby box turtles— the latter they raise and send to a sanctuary, so they tell me. Hope that’s true!",2026-02-22T15:46:05Z,https://www.youtube.com/watch?v=QXGOX4DC-7Q,US,Indiana,just spent some time in the yucat n and our hotel had a large turtle pen and pond big gorgeous sliders but also some baby box turtles the latter they raise and send to a sanctuary so they tell me hope that s true,Conservation Concern,0.9960622191429138,Endangered Species Awareness,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,QXGOX4DC-7Q,Inside Our Baby Tortoise Nursery During the WORST Winter in Years. ,Baby tortoises are still hatching at Garden State Tortoise! Some of world's most beautiful species have begun their lives here as ...,Ugw6OL2Z-9duOqa8vwR4AaABAg,Would love to see more marginated tortoise content.❤ from SC.,2026-02-23T17:55:19Z,https://www.youtube.com/watch?v=QXGOX4DC-7Q,US,South Carolina,would love to see more marginated tortoise content from sc,Conservation Concern,0.8938665986061096,Endangered Species Awareness,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,QXGOX4DC-7Q,Inside Our Baby Tortoise Nursery During the WORST Winter in Years. ,Baby tortoises are still hatching at Garden State Tortoise! Some of world's most beautiful species have begun their lives here as ...,UgwBWotCE1Nys8VMUPJ4AaABAg,"I just love your videos, so much great information.  Your videos should have to be watched by anyone thinking of getting a tortoise. 
Welcome back!  And I agree, if there is one season I would like to skip entirely - it's winter.",2026-02-25T16:24:07Z,https://www.youtube.com/watch?v=QXGOX4DC-7Q,US,US (text signal),i just love your videos so much great information your videos should have to be watched by anyone thinking of getting a tortoise welcome back and i agree if there is one season i would like to skip entirely it's winter,Conservation Concern,0.8664153218269348,Wild Population / Habitat Concern,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,QXGOX4DC-7Q,Inside Our Baby Tortoise Nursery During the WORST Winter in Years. ,Baby tortoises are still hatching at Garden State Tortoise! Some of world's most beautiful species have begun their lives here as ...,UgzD3KIgSBdLPgMTTSB4AaABAg,"We missed you during your trip, so glad you're back. I hope you got to see some interesting turtles to share in future episodes.

Besides bringing in the turtles whose green house collapsed, what other interventions if any did GST take during the cold storm? Did they have to bring out heat lamps for any of them? I am curious because your extreme weather is very normal where I live. I am trying to learn what it would take to help a potential pet thrive here.

I hope Biggins fared well while you were away.",2026-02-22T20:38:54Z,https://www.youtube.com/watch?v=QXGOX4DC-7Q,US,Indiana,we missed you during your trip so glad you're back i hope you got to see some interesting turtles to share in future episodes besides bringing in the turtles whose green house collapsed what other interventions if any did gst take during the cold storm did they have to bring out heat lamps for any of them i am curious because your extreme weather is very normal where i live i am trying to learn what it would take to help a potential pet thrive here i hope biggins fared well while you were away,Conservation Concern,0.936051607131958,Wild Population / Habitat Concern,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,QXGOX4DC-7Q,Inside Our Baby Tortoise Nursery During the WORST Winter in Years. ,Baby tortoises are still hatching at Garden State Tortoise! Some of world's most beautiful species have begun their lives here as ...,Ugz_slJ8bToiQG8QHyx4AaABAg,It has been so bitter cold for so long. We have been feeding birds and deer that live out in the hills where we are. It has certainly been a long and very rough winter. I hope your outdoor hibernating critters are okay.,2026-02-23T16:16:08Z,https://www.youtube.com/watch?v=QXGOX4DC-7Q,US,Indiana,it has been so bitter cold for so long we have been feeding birds and deer that live out in the hills where we are it has certainly been a long and very rough winter i hope your outdoor hibernating critters are okay,Conservation Concern,0.7339288592338562,Wild Population / Habitat Concern,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,QXGOX4DC-7Q,Inside Our Baby Tortoise Nursery During the WORST Winter in Years. ,Baby tortoises are still hatching at Garden State Tortoise! Some of world's most beautiful species have begun their lives here as ...,UgzJLn_AGs6_VWkfdGx4AaABAg,Have you ever been to Santa Barbara Zoo for that has a few species of tortoise and I think one species of turtle,2026-02-22T21:20:16Z,https://www.youtube.com/watch?v=QXGOX4DC-7Q,US,US (text signal),have you ever been to santa barbara zoo for that has a few species of tortoise and i think one species of turtle,Conservation Concern,0.6353355646133423,Endangered Species Awareness,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,QXGOX4DC-7Q,Inside Our Baby Tortoise Nursery During the WORST Winter in Years. ,Baby tortoises are still hatching at Garden State Tortoise! Some of world's most beautiful species have begun their lives here as ...,UgwFtP3K7j9WO5ygdrN4AaABAg,"The last couple of years have really been weird and you guys are really getting hammered these days so really glad to see everybody is getting by and surviving.   A little off topic here, was that an Aivituvin tortoise enclose behind the marginated tortoise pen?",2026-02-22T21:45:28Z,https://www.youtube.com/watch?v=QXGOX4DC-7Q,US,US (text signal),the last couple of years have really been weird and you guys are really getting hammered these days so really glad to see everybody is getting by and surviving a little off topic here was that an aivituvin tortoise enclose behind the marginated tortoise pen,Conservation Concern,0.921710729598999,Wild Population / Habitat Concern,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,QXGOX4DC-7Q,Inside Our Baby Tortoise Nursery During the WORST Winter in Years. ,Baby tortoises are still hatching at Garden State Tortoise! Some of world's most beautiful species have begun their lives here as ...,UgxV-r0gh5sSNEWvCGF4AaABAg,Can we get an update on if the baby tortoise survives?,2026-02-23T01:09:23Z,https://www.youtube.com/watch?v=QXGOX4DC-7Q,US,US (text signal),can we get an update on if the baby tortoise survives,Conservation Concern,0.9991490840911865,Endangered Species Awareness,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yayp3YY4CpA,Turtle Captured in 1977 Recovers After 50 Years of Being Forgotten on a Kitchen Floor,Order the NEW & FINAL Rockalina Plushie right here: https://www.makeship.com/products/butterfly-kiss-rockalina After being ...,Ugwl1XDTjCydoNJ-0jd4AaABAg,Wow!  Has it been a year already???  Rockalina's rescue was the first time I saw your channel and I've been hooked on tortoises every since.  Thanks for saving this lovely lady and all the others!!!,2026-02-08T14:35:35Z,https://www.youtube.com/watch?v=yayp3YY4CpA,US,US (text signal),wow has it been a year already rockalina's rescue was the first time i saw your channel and i've been hooked on tortoises every since thanks for saving this lovely lady and all the others,Conservation Concern,0.981328547000885,Endangered Species Awareness,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yayp3YY4CpA,Turtle Captured in 1977 Recovers After 50 Years of Being Forgotten on a Kitchen Floor,Order the NEW & FINAL Rockalina Plushie right here: https://www.makeship.com/products/butterfly-kiss-rockalina After being ...,UgxPQkeCsAevySlC8Rp4AaABAg,"When this all started, I truly didn't think she would make it this far. These are amazing animals. ❤",2026-02-08T14:04:00Z,https://www.youtube.com/watch?v=yayp3YY4CpA,US,US (text signal),when this all started i truly didn't think she would make it this far these are amazing animals,Conservation Concern,0.9690325260162354,Endangered Species Awareness,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yayp3YY4CpA,Turtle Captured in 1977 Recovers After 50 Years of Being Forgotten on a Kitchen Floor,Order the NEW & FINAL Rockalina Plushie right here: https://www.makeship.com/products/butterfly-kiss-rockalina After being ...,UgxFunb2BzIo_4SYTNN4AaABAg,Thank you so much for rescuing her and putting so much time and attention into getting her well. Her story is truly inspiring and I love that she now is getting some supervised time with another turtle. I found your channel because of her and love what you and your wife do for all the animals that you rescue. Thank you.,2026-02-08T14:17:20Z,https://www.youtube.com/watch?v=yayp3YY4CpA,US,US (text signal),thank you so much for rescuing her and putting so much time and attention into getting her well her story is truly inspiring and i love that she now is getting some supervised time with another turtle i found your channel because of her and love what you and your wife do for all the animals that you rescue thank you,Conservation Concern,0.6934729814529419,Endangered Species Awareness,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yayp3YY4CpA,Turtle Captured in 1977 Recovers After 50 Years of Being Forgotten on a Kitchen Floor,Order the NEW & FINAL Rockalina Plushie right here: https://www.makeship.com/products/butterfly-kiss-rockalina After being ...,UgwU5gPrwSFQZpZrN9l4AaABAg,"Thank you for the passionate defense of thriving, not just surviving. I'm sorry there are people who don't know the difference. I'm so grateful GST is here to educate people as well as rescue animal. Happy 1st anniversary, Rockalina!",2026-02-08T17:33:32Z,https://www.youtube.com/watch?v=yayp3YY4CpA,US,US (text signal),thank you for the passionate defense of thriving not just surviving i'm sorry there are people who don't know the difference i'm so grateful gst is here to educate people as well as rescue animal happy 1st anniversary rockalina,Conservation Concern,0.9925394058227539,Wild Population / Habitat Concern,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yayp3YY4CpA,Turtle Captured in 1977 Recovers After 50 Years of Being Forgotten on a Kitchen Floor,Order the NEW & FINAL Rockalina Plushie right here: https://www.makeship.com/products/butterfly-kiss-rockalina After being ...,UgxC7RVPs00hqP0gIJR4AaABAg,"she recognizes you. 
 her story, has meant more people passing animals to you, because they now know where to send them or see that they cannot give them the care they need, she has an amazing legacy",2026-02-08T16:18:45Z,https://www.youtube.com/watch?v=yayp3YY4CpA,US,Oregon,she recognizes you her story has meant more people passing animals to you because they now know where to send them or see that they cannot give them the care they need she has an amazing legacy,Conservation Concern,0.9471370577812195,Wildlife Trade / Trafficking,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yayp3YY4CpA,Turtle Captured in 1977 Recovers After 50 Years of Being Forgotten on a Kitchen Floor,Order the NEW & FINAL Rockalina Plushie right here: https://www.makeship.com/products/butterfly-kiss-rockalina After being ...,UgwcLOYiF4wLMJxTAhR4AaABAg,"you saved her life. the beak gives her a unique look. her legs look fully healed. amazing animals, I think our species can learn lessons from theirs. i've been hibernating myself this winter.",2026-02-08T14:18:38Z,https://www.youtube.com/watch?v=yayp3YY4CpA,US,US (text signal),you saved her life the beak gives her a unique look her legs look fully healed amazing animals i think our species can learn lessons from theirs i've been hibernating myself this winter,Conservation Concern,0.8751214742660522,Wild Population / Habitat Concern,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yayp3YY4CpA,Turtle Captured in 1977 Recovers After 50 Years of Being Forgotten on a Kitchen Floor,Order the NEW & FINAL Rockalina Plushie right here: https://www.makeship.com/products/butterfly-kiss-rockalina After being ...,Ugx_rLYBC23GQhIldER4AaABAg,Rockalina IS a symbol of hope.,2026-02-08T15:17:36Z,https://www.youtube.com/watch?v=yayp3YY4CpA,US,US (text signal),rockalina is a symbol of hope,Conservation Concern,0.9321451187133789,Endangered Species Awareness,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yayp3YY4CpA,Turtle Captured in 1977 Recovers After 50 Years of Being Forgotten on a Kitchen Floor,Order the NEW & FINAL Rockalina Plushie right here: https://www.makeship.com/products/butterfly-kiss-rockalina After being ...,Ugy9yxxklFCIyBgICUp4AaABAg,She has been captured the same month I was born. For her to endure her situation for as long as I’ve been alive is just horrible to think about. She looks absolutely amazing now and it has been a wonderful treat to watch her improve and thrive.,2026-02-08T20:41:18Z,https://www.youtube.com/watch?v=yayp3YY4CpA,US,US (text signal),she has been captured the same month i was born for her to endure her situation for as long as i ve been alive is just horrible to think about she looks absolutely amazing now and it has been a wonderful treat to watch her improve and thrive,Conservation Concern,0.896251380443573,Wildlife Trade / Trafficking,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yayp3YY4CpA,Turtle Captured in 1977 Recovers After 50 Years of Being Forgotten on a Kitchen Floor,Order the NEW & FINAL Rockalina Plushie right here: https://www.makeship.com/products/butterfly-kiss-rockalina After being ...,UgyaQvEqcoDlqDJXt6p4AaABAg,It was Rockalina's story that brought me to this page.  The love and enthusiasm GST has for turtles/tortoises is infectious and I look forward to each heartwarming video. ❤,2026-02-08T14:40:19Z,https://www.youtube.com/watch?v=yayp3YY4CpA,US,Maine,it was rockalina's story that brought me to this page the love and enthusiasm gst has for turtles tortoises is infectious and i look forward to each heartwarming video,Conservation Concern,0.9000778794288635,Endangered Species Awareness,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yayp3YY4CpA,Turtle Captured in 1977 Recovers After 50 Years of Being Forgotten on a Kitchen Floor,Order the NEW & FINAL Rockalina Plushie right here: https://www.makeship.com/products/butterfly-kiss-rockalina After being ...,Ugy0MG3aJoqq0gML7rd4AaABAg,"Years ago when I was married and lived by the woods, my ex husband caught a box turtle and put it in the sand box that the kids used. I could not handle watching a wild turtle struggle to get out. Well, hehe, that turtle somehow crawled out with the help of me.",2026-02-08T16:05:24Z,https://www.youtube.com/watch?v=yayp3YY4CpA,US,Indiana,years ago when i was married and lived by the woods my ex husband caught a box turtle and put it in the sand box that the kids used i could not handle watching a wild turtle struggle to get out well hehe that turtle somehow crawled out with the help of me,Conservation Concern,0.8756275177001953,Wild Population / Habitat Concern,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yayp3YY4CpA,Turtle Captured in 1977 Recovers After 50 Years of Being Forgotten on a Kitchen Floor,Order the NEW & FINAL Rockalina Plushie right here: https://www.makeship.com/products/butterfly-kiss-rockalina After being ...,UgzQXNzGgiCbPDVL2yR4AaABAg,"I absolutely cannot imagine her as the same turtle without the video, she's remarkable! Bright eyed, energetic and flourishing under your care.💜",2026-02-08T14:46:29Z,https://www.youtube.com/watch?v=yayp3YY4CpA,US,US (text signal),i absolutely cannot imagine her as the same turtle without the video she's remarkable bright eyed energetic and flourishing under your care,Conservation Concern,0.8355841636657715,Endangered Species Awareness,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yayp3YY4CpA,Turtle Captured in 1977 Recovers After 50 Years of Being Forgotten on a Kitchen Floor,Order the NEW & FINAL Rockalina Plushie right here: https://www.makeship.com/products/butterfly-kiss-rockalina After being ...,UgyjTW9vKp1ajq3b93V4AaABAg,It’s wonderful to imagine Rockalina as the matriarch of her own colony of box turtles one day.,2026-02-09T10:27:17Z,https://www.youtube.com/watch?v=yayp3YY4CpA,US,US (text signal),it s wonderful to imagine rockalina as the matriarch of her own colony of box turtles one day,Conservation Concern,0.9764456748962402,Wild Population / Habitat Concern,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yayp3YY4CpA,Turtle Captured in 1977 Recovers After 50 Years of Being Forgotten on a Kitchen Floor,Order the NEW & FINAL Rockalina Plushie right here: https://www.makeship.com/products/butterfly-kiss-rockalina After being ...,UgyN9u42EEgoB_5kCut4AaABAg,Happy gotcha day Rockalina 🎉 I didn't watch any turtle or reptile videos. Some reason her original video with you came to me and I've followed you folks ever since that moment. Thank you for everything you do for all your animals. You give such inspiration and education ❤,2026-02-08T14:50:39Z,https://www.youtube.com/watch?v=yayp3YY4CpA,US,Maine,happy gotcha day rockalina i didn't watch any turtle or reptile videos some reason her original video with you came to me and i've followed you folks ever since that moment thank you for everything you do for all your animals you give such inspiration and education,Conservation Concern,0.650245189666748,Endangered Species Awareness,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yayp3YY4CpA,Turtle Captured in 1977 Recovers After 50 Years of Being Forgotten on a Kitchen Floor,Order the NEW & FINAL Rockalina Plushie right here: https://www.makeship.com/products/butterfly-kiss-rockalina After being ...,UgxLeC6ZFJbi-jqfOEh4AaABAg,"Happy Anniversary, Rockalina! I'm so happy she is THRIVING, it definitely shows and matters. Thank you, Garden State Tortoise, for rescuing each of these wonderful creatures and providing extraordinary care and environments for them! I love your videos.",2026-02-08T15:47:11Z,https://www.youtube.com/watch?v=yayp3YY4CpA,US,US (text signal),happy anniversary rockalina i'm so happy she is thriving it definitely shows and matters thank you garden state tortoise for rescuing each of these wonderful creatures and providing extraordinary care and environments for them i love your videos,Conservation Concern,0.9849708676338196,Endangered Species Awareness,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yayp3YY4CpA,Turtle Captured in 1977 Recovers After 50 Years of Being Forgotten on a Kitchen Floor,Order the NEW & FINAL Rockalina Plushie right here: https://www.makeship.com/products/butterfly-kiss-rockalina After being ...,UgwKed8uN6Tr2NuvDsB4AaABAg,I remember the video when you rescued her. Shattered my heart. Weve followed her journey this whole time. We gather and watch her as a family. This little turtles resilience and personality changed the way we look at life.,2026-02-08T14:36:05Z,https://www.youtube.com/watch?v=yayp3YY4CpA,US,US (text signal),i remember the video when you rescued her shattered my heart weve followed her journey this whole time we gather and watch her as a family this little turtles resilience and personality changed the way we look at life,Conservation Concern,0.974821150302887,Endangered Species Awareness,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yayp3YY4CpA,Turtle Captured in 1977 Recovers After 50 Years of Being Forgotten on a Kitchen Floor,Order the NEW & FINAL Rockalina Plushie right here: https://www.makeship.com/products/butterfly-kiss-rockalina After being ...,Ugx-1xXyMQHJ6Gb59P94AaABAg,Thank you sir for saving that sweet girl. You have a beautiful soul,2026-02-09T16:25:31Z,https://www.youtube.com/watch?v=yayp3YY4CpA,US,US (text signal),thank you sir for saving that sweet girl you have a beautiful soul,Conservation Concern,0.8813662528991699,Wildlife Trade / Trafficking,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yayp3YY4CpA,Turtle Captured in 1977 Recovers After 50 Years of Being Forgotten on a Kitchen Floor,Order the NEW & FINAL Rockalina Plushie right here: https://www.makeship.com/products/butterfly-kiss-rockalina After being ...,UgxAaT9ipdLvFuEKKqp4AaABAg,"Chris+Casey 🐢💚! 
I can't believe it's been a year already. I should have remembered because this is right around my birthday. You would not know that that is the same turtle. Rockalina wanted to live & you said ok let's go! You never gave up on her, both of you were there by her side through thick & thin.She truly is a miracle turtle 🐢 but she would never have gone this far if it wasn't for you two wonderful people. From the bottom of my heart💚 thank you for every thing you do for the turtles/tortoises in the world. You have left quite a legacy for your daughters to grow into. You should be so proud 🦚 love you both. 🐢💚🙏✌️",2026-02-08T14:17:58Z,https://www.youtube.com/watch?v=yayp3YY4CpA,US,Indiana,chris casey i can't believe it's been a year already i should have remembered because this is right around my birthday you would not know that that is the same turtle rockalina wanted to live you said ok let's go you never gave up on her both of you were there by her side through thick thin she truly is a miracle turtle but she would never have gone this far if it wasn't for you two wonderful people from the bottom of my heart thank you for every thing you do for the turtles tortoises in the world you have left quite a legacy for your daughters to grow into you should be so proud love you both,Conservation Concern,0.9988074898719788,Endangered Species Awareness,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yayp3YY4CpA,Turtle Captured in 1977 Recovers After 50 Years of Being Forgotten on a Kitchen Floor,Order the NEW & FINAL Rockalina Plushie right here: https://www.makeship.com/products/butterfly-kiss-rockalina After being ...,Ugwh0-D5_VR7nfveFB14AaABAg,"Thank you so much for all the work you all do to help these little (and some big) animals. Rockalina deserves to thrive so, so much.",2026-02-08T19:31:17Z,https://www.youtube.com/watch?v=yayp3YY4CpA,US,US (text signal),thank you so much for all the work you all do to help these little and some big animals rockalina deserves to thrive so so much,Conservation Concern,0.9976993799209595,Wild Population / Habitat Concern,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yayp3YY4CpA,Turtle Captured in 1977 Recovers After 50 Years of Being Forgotten on a Kitchen Floor,Order the NEW & FINAL Rockalina Plushie right here: https://www.makeship.com/products/butterfly-kiss-rockalina After being ...,Ugwd6EOHYGodaYgkRx54AaABAg,I’m so proud of this little turtle! Thank you GST!,2026-02-08T14:53:56Z,https://www.youtube.com/watch?v=yayp3YY4CpA,US,US (text signal),i m so proud of this little turtle thank you gst,Conservation Concern,0.9874478578567505,Wild Population / Habitat Concern,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yayp3YY4CpA,Turtle Captured in 1977 Recovers After 50 Years of Being Forgotten on a Kitchen Floor,Order the NEW & FINAL Rockalina Plushie right here: https://www.makeship.com/products/butterfly-kiss-rockalina After being ...,UgzT-qF1t_cUXra5Brl4AaABAg,"What you've done for Rockalina is truly remarkable,  miraculous, even.❤",2026-02-08T21:03:11Z,https://www.youtube.com/watch?v=yayp3YY4CpA,US,US (text signal),what you've done for rockalina is truly remarkable miraculous even,Conservation Concern,0.7411123514175415,Endangered Species Awareness,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yayp3YY4CpA,Turtle Captured in 1977 Recovers After 50 Years of Being Forgotten on a Kitchen Floor,Order the NEW & FINAL Rockalina Plushie right here: https://www.makeship.com/products/butterfly-kiss-rockalina After being ...,UgzGa0-HBL8JmkrEo014AaABAg,Thank you for helping this turtles and all animals. Rhonda from Chicago.,2026-02-09T11:47:19Z,https://www.youtube.com/watch?v=yayp3YY4CpA,US,US (text signal),thank you for helping this turtles and all animals rhonda from chicago,Conservation Concern,0.9996102452278137,Wild Population / Habitat Concern,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,Gxf5jrLiIg8,Turtle Buried in Barnacles Did a Complete 180!,"This story follows three remarkable journeys: Syrena, a sea turtle rescued at the edge of survival who healed and returned to the ...",UgwvEXkIAeckUax2DVB4AaABAg,The patience it takes to save a turtle like this is unreal. Thank you for not giving up on her.❤❤❤❤,2026-02-07T01:06:44Z,https://www.youtube.com/watch?v=Gxf5jrLiIg8,US,US (text signal),the patience it takes to save a turtle like this is unreal thank you for not giving up on her,Conservation Concern,0.9996730089187622,Wild Population / Habitat Concern,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,Gxf5jrLiIg8,Turtle Buried in Barnacles Did a Complete 180!,"This story follows three remarkable journeys: Syrena, a sea turtle rescued at the edge of survival who healed and returned to the ...",UgxWpBmT_ui-jNZwve14AaABAg,Thank you for your compassionate work.,2026-02-09T15:57:46Z,https://www.youtube.com/watch?v=Gxf5jrLiIg8,US,US (text signal),thank you for your compassionate work,Conservation Concern,0.8141452074050903,Endangered Species Awareness,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,Gxf5jrLiIg8,Turtle Buried in Barnacles Did a Complete 180!,"This story follows three remarkable journeys: Syrena, a sea turtle rescued at the edge of survival who healed and returned to the ...",UgzjPcOzR3ugzlEAum14AaABAg,Thank you for helping the sea turtle.,2026-02-16T21:43:42Z,https://www.youtube.com/watch?v=Gxf5jrLiIg8,US,US (text signal),thank you for helping the sea turtle,Conservation Concern,0.9997974038124084,Endangered Species Awareness,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,Gxf5jrLiIg8,Turtle Buried in Barnacles Did a Complete 180!,"This story follows three remarkable journeys: Syrena, a sea turtle rescued at the edge of survival who healed and returned to the ...",UgzLwLLblLeHW_v1qnR4AaABAg,I love sea turtles! Thank you for helping her!!!❤🐢,2026-02-07T23:50:37Z,https://www.youtube.com/watch?v=Gxf5jrLiIg8,US,US (text signal),i love sea turtles thank you for helping her,Conservation Concern,0.9996178150177002,Wild Population / Habitat Concern,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,Gxf5jrLiIg8,Turtle Buried in Barnacles Did a Complete 180!,"This story follows three remarkable journeys: Syrena, a sea turtle rescued at the edge of survival who healed and returned to the ...",UgxuwmZQuyvfk0-slip4AaABAg,"When I lived in Florida, my daughter and I would go to the Gumbo Limbo Nature Center and we'd always visit the sea turtle rehab center.  We immediately fell in love with all of the turtles and attended the release of a wonderful loggerhead named Balthazar.  It was such a thrilling and heart warming experience.",2026-02-09T17:41:05Z,https://www.youtube.com/watch?v=Gxf5jrLiIg8,US,Florida,when i lived in florida my daughter and i would go to the gumbo limbo nature center and we'd always visit the sea turtle rehab center we immediately fell in love with all of the turtles and attended the release of a wonderful loggerhead named balthazar it was such a thrilling and heart warming experience,Conservation Concern,0.9988166689872742,Endangered Species Awareness,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,Gxf5jrLiIg8,Turtle Buried in Barnacles Did a Complete 180!,"This story follows three remarkable journeys: Syrena, a sea turtle rescued at the edge of survival who healed and returned to the ...",UgyVJyEtB9Qc2-9w0MN4AaABAg,"I loved the turn around, she looked so good in the end. So glad the people who saw her called it in to you guys and that you found her. 
Thanks you to all the people who work so hard to look after all these animals, without people like them our descendants wouldn’t get to see any of them in real life.",2026-02-10T14:39:40Z,https://www.youtube.com/watch?v=Gxf5jrLiIg8,US,Indiana,i loved the turn around she looked so good in the end so glad the people who saw her called it in to you guys and that you found her thanks you to all the people who work so hard to look after all these animals without people like them our descendants wouldn t get to see any of them in real life,Conservation Concern,0.9984782338142395,Wild Population / Habitat Concern,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,Gxf5jrLiIg8,Turtle Buried in Barnacles Did a Complete 180!,"This story follows three remarkable journeys: Syrena, a sea turtle rescued at the edge of survival who healed and returned to the ...",Ugyby4CoZ-igzJNnYah4AaABAg,I think animals know when they are being helped and are grateful for the relief!,2026-02-09T05:26:16Z,https://www.youtube.com/watch?v=Gxf5jrLiIg8,US,US (text signal),i think animals know when they are being helped and are grateful for the relief,Conservation Concern,0.8946974873542786,Wild Population / Habitat Concern,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,Gxf5jrLiIg8,Turtle Buried in Barnacles Did a Complete 180!,"This story follows three remarkable journeys: Syrena, a sea turtle rescued at the edge of survival who healed and returned to the ...",Ugy6KFyYztwTeT5hj4R4AaABAg,THANK YOU for helping precious turtles...Syrena found angels in the nick of time,2026-02-09T02:26:19Z,https://www.youtube.com/watch?v=Gxf5jrLiIg8,US,Indiana,thank you for helping precious turtles syrena found angels in the nick of time,Conservation Concern,0.9997536540031433,Endangered Species Awareness,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,Gxf5jrLiIg8,Turtle Buried in Barnacles Did a Complete 180!,"This story follows three remarkable journeys: Syrena, a sea turtle rescued at the edge of survival who healed and returned to the ...",UgyY-Y8aZJz2LLSp6m54AaABAg,I love turtles ❤ they are very intelligent 😊 Beautiful stories ❤,2026-02-07T19:17:27Z,https://www.youtube.com/watch?v=Gxf5jrLiIg8,US,US (text signal),i love turtles they are very intelligent beautiful stories,Conservation Concern,0.701508641242981,Wild Population / Habitat Concern,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,Gxf5jrLiIg8,Turtle Buried in Barnacles Did a Complete 180!,"This story follows three remarkable journeys: Syrena, a sea turtle rescued at the edge of survival who healed and returned to the ...",UgyhFJWj-DXnTID1S4Z4AaABAg,We love turtles! Thank you for helping her she feels your love!!,2026-02-10T23:48:18Z,https://www.youtube.com/watch?v=Gxf5jrLiIg8,US,US (text signal),we love turtles thank you for helping her she feels your love,Conservation Concern,0.9967523217201233,Endangered Species Awareness,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,Gxf5jrLiIg8,Turtle Buried in Barnacles Did a Complete 180!,"This story follows three remarkable journeys: Syrena, a sea turtle rescued at the edge of survival who healed and returned to the ...",UgwJd4P9SoqbAPGXPkN4AaABAg,Such a beautiful turtle😊,2026-02-07T21:44:09Z,https://www.youtube.com/watch?v=Gxf5jrLiIg8,US,US (text signal),such a beautiful turtle,Conservation Concern,0.9808576703071594,Wild Population / Habitat Concern,Turtles / Tortoises
