platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,safety_type,final_category
YouTube,burmese python pet,Reptile,3siz3Qc1F7U,5 BEST FIRST PET SNAKES #snakes #petsnake #bestsnake,"Join us as we explore the top 5 best snakes for beginners, ranked from worst to best. Starting with the colorful corn snake, ...",Ugw29T9k_8lKDBjpS194AaABAg,"I used to have a corn snake and it was my first ever snake. Got told it was the best choice and it just bit me every single time I handled it, ik they r supposed to bite a little from time to time but we literally couldn’t even go near it without it tryna bite me 😭😭",2024-12-23T21:10:31Z,https://www.youtube.com/watch?v=3siz3Qc1F7U,US,US (text signal),i used to have a corn snake and it was my first ever snake got told it was the best choice and it just bit me every single time i handled it ik they r supposed to bite a little from time to time but we literally couldn t even go near it without it tryna bite me,Safety Concern,General Exotic Pet
YouTube,monitor lizard pet,Reptile,FM4WDNw5zXk,Meet Rex - the 18kg monitor lizard who lives with family-of-four and even goes out for walks | SWNS,"Meet Rex - the 40lb 6ft monitor lizard that lives at home with a family-of-four who even take him for walks on a lead. Matt Reid, 38 ...",UgwdJnxqHEmRjoBq6Xh4AaABAg,"I juzt heard a story of how a man who had 7 monior lizards in his house just roaming one day 1 bit him gave him a severe staph infection because of all the bacteria they have in there mouths and 1 week later it killed him as he laid there the lizards were eating his body 
If you have this around your kids you shouldn't be a parent 🤷",2024-09-30T14:03:18Z,https://www.youtube.com/watch?v=FM4WDNw5zXk,US,US (text signal),i juzt heard a story of how a man who had 7 monior lizards in his house just roaming one day 1 bit him gave him a severe staph infection because of all the bacteria they have in there mouths and 1 week later it killed him as he laid there the lizards were eating his body if you have this around your kids you shouldn't be a parent,Safety Concern,General Exotic Pet
YouTube,monitor lizard pet,Reptile,IOanYHJF8yA,My monitor lizard acts like a toddler. #reptiles #pets #monitorlizard #komodo,,Ugx7PKFlhs1X1ecYBl94AaABAg,"I've been bitten by this animal when I tried to catch it from entering my house. I live near a river, so I'm used to encountering this creature. It took two people to free it because it was so strong, and if pulled out forcefully, it could cause serious lacerations because its teeth were like pythons that pointed backward.
In my country this animal was called biawak / monitor lizard. At the time, it weighed about 5 kg and was very large, almost like a crocodile when swimming.",2025-09-01T08:00:52Z,https://www.youtube.com/watch?v=IOanYHJF8yA,US,US (text signal),i've been bitten by this animal when i tried to catch it from entering my house i live near a river so i'm used to encountering this creature it took two people to free it because it was so strong and if pulled out forcefully it could cause serious lacerations because its teeth were like pythons that pointed backward in my country this animal was called biawak monitor lizard at the time it weighed about 5 kg and was very large almost like a crocodile when swimming,Safety Concern,General Exotic Pet
YouTube,monitor lizard pet,Reptile,bUZ7ZsR4gP8,Six of the Best Pet Monitor Lizards,Monitor lizards (Varanus spp.) are among the coolest animals to ever walk the planet. They are certainly some of the coolest ...,Ugz7a99qEa6zBFAOARh4AaABAg,"There was an Argus monitor on a construction site I worked on. There was a trench for gas pipes that was open awaiting the pipe, each day this massive Argus would drop into the trench and do his shopping, eating every other animal in there from giant burrowing cockroaches to  skinks, elapid snakes and white's tree frogs. The tracks in the sand at the bottom of the trench showed every pursuit and capture. I eventually managed to catch that monitor one day, hauled him out of the trench and was attacked several times when I released him in the bush. By far the craziest monitor I have handled.",2023-06-18T07:12:53Z,https://www.youtube.com/watch?v=bUZ7ZsR4gP8,US,US (text signal),there was an argus monitor on a construction site i worked on there was a trench for gas pipes that was open awaiting the pipe each day this massive argus would drop into the trench and do his shopping eating every other animal in there from giant burrowing cockroaches to skinks elapid snakes and white's tree frogs the tracks in the sand at the bottom of the trench showed every pursuit and capture i eventually managed to catch that monitor one day hauled him out of the trench and was attacked several times when i released him in the bush by far the craziest monitor i have handled,Safety Concern,General Exotic Pet
YouTube,monitor lizard pet,Reptile,6gX0Lc_VyKI,The COOLEST pet lizards money can buy!,,UgxyRVspOEprB99hTux4AaABAg,"I know Gila monsters are dangerous.  I know they can bite.  But last time I was in Arizona I saw a grown ass man pick one up off his patio, say ""You know you're not supposed to be there"", place it near the fence... and the lizard looked like it was shocked and had hurt feelings.

Lizards are just built different",2025-11-10T20:58:55Z,https://www.youtube.com/watch?v=6gX0Lc_VyKI,US,Arizona,i know gila monsters are dangerous i know they can bite but last time i was in arizona i saw a grown ass man pick one up off his patio say you know you're not supposed to be there place it near the fence and the lizard looked like it was shocked and had hurt feelings lizards are just built different,Safety Concern,General Exotic Pet
YouTube,monitor lizard pet,Reptile,umK-sfjDNMo,"Ackie Monitor, The Best Pet Lizard?",The ackie monitor (Varanus acanthurus) might just be the best pet lizard on planet earth. Clint looks at the these incredible lizards ...,Ugz7KEX6iDSNwK0oo4F4AaABAg,"I have a Surinam Horned Frog (I named him Jabba) and he is so much fun to have, especially when he eats...I didn’t think I’d ever see a frog eat a mouse, but he continues to amaze me! Plus he’s so easy to take care of too, not needing too much space since all he really does is sit in 1 spot. The only thing I’m unsure about is how to go about handling him...I know generally you aren’t supposed to handle amphibians, but I really want to try handling him. Is it safe for me to handle him? Will it hurt him in any way?",2018-04-07T19:28:36Z,https://www.youtube.com/watch?v=umK-sfjDNMo,US,US (text signal),i have a surinam horned frog i named him jabba and he is so much fun to have especially when he eats i didn t think i d ever see a frog eat a mouse but he continues to amaze me plus he s so easy to take care of too not needing too much space since all he really does is sit in 1 spot the only thing i m unsure about is how to go about handling him i know generally you aren t supposed to handle amphibians but i really want to try handling him is it safe for me to handle him will it hurt him in any way,Safety Concern,General Exotic Pet
YouTube,monitor lizard pet,Reptile,ckg2R8R3KCM,Unboxing the second LARGEST lizard in the world‼️🌎🦎,,UgzuD-h5XOd5M_fY1cx4AaABAg,"Biting something on the back of the neck all slow like in that way is how lots of monitor lizards initiate mating.

Speaking from personal experience, having essentially the lizard version of a dog that keeps leg-humping is worse than having one who's defensive, because you can break their aggressiveness over time by getting them to like you more; meanwhile them liking you TOO MUCH is a ""throw it out and get a new one"" situation because that thing will never be safe to handle.",2025-05-26T02:00:36Z,https://www.youtube.com/watch?v=ckg2R8R3KCM,US,US (text signal),biting something on the back of the neck all slow like in that way is how lots of monitor lizards initiate mating speaking from personal experience having essentially the lizard version of a dog that keeps leg humping is worse than having one who's defensive because you can break their aggressiveness over time by getting them to like you more meanwhile them liking you too much is a throw it out and get a new one situation because that thing will never be safe to handle,Safety Concern,General Exotic Pet
YouTube,savannah monitor pet,Reptile,WiB7oj0Y1VQ,Unboxing one of these rarest lizards I’ve ever seen! Axanthic savannah monitor!,,UgweQgnVZ4xWhyx7BYJ4AaABAg,"Can you/ someone educate me on how dangerous the average frog in a pond in or around iowa is? I’ve had frogs bite my line a few times, always got em off with no problem to me or the frog but it would be a lot easier if if i knew i could just grab the frog.",2025-04-11T08:05:05Z,https://www.youtube.com/watch?v=WiB7oj0Y1VQ,US,Iowa,can you someone educate me on how dangerous the average frog in a pond in or around iowa is i ve had frogs bite my line a few times always got em off with no problem to me or the frog but it would be a lot easier if if i knew i could just grab the frog,Safety Concern,General Exotic Pet
YouTube,savannah monitor pet,Reptile,hOTXdXPRL2Q,ARE SAVANNAH MONITORS GOOD PETS??? ARE THEY WILD?? CAN YOU TAME THEM???? PROGRESS UPDATE!!!,Thank Your Patreon Supporters! You guys make saving these reptiles possible!!! Please join the rescue family!!!,UgwO9FeRVT_f0842A3F4AaABAg,"I heard it’s bad to let ur lizards hunt for bugs outside bc the bugs could have digested chemicals and stuff from like fertilizers or whatever, is that true? My beardie loves eating the roaches my cats catch but I read it was dangerous for him m what are your thoughts?",2022-02-17T08:48:09Z,https://www.youtube.com/watch?v=hOTXdXPRL2Q,US,US (text signal),i heard it s bad to let ur lizards hunt for bugs outside bc the bugs could have digested chemicals and stuff from like fertilizers or whatever is that true my beardie loves eating the roaches my cats catch but i read it was dangerous for him m what are your thoughts,Safety Concern,General Exotic Pet
YouTube,savannah monitor pet,Reptile,4hgHfVEIGwU,I Don&#39;t Like Savannah Monitors as Pets #savannahmonitors #reptiles,I Don't Like Savannah Monitors as Pets #savannahmonitors #reptiles.,UgxZy4dBBqdOZ3lx7Ux4AaABAg,"Ssvannah monitors don't have a bad attitude in general. They tame down rather easy and they're quite chill, but they can often mistake your feet or hands food, and that is a very, very bad bite from a monitor lizard.",2025-06-07T10:01:26Z,https://www.youtube.com/watch?v=4hgHfVEIGwU,US,US (text signal),ssvannah monitors don't have a bad attitude in general they tame down rather easy and they're quite chill but they can often mistake your feet or hands food and that is a very very bad bite from a monitor lizard,Safety Concern,General Exotic Pet
YouTube,savannah monitor pet,Reptile,GhxKO9zyoC8,5 Care Tips for Savannah Monitor | Pet Reptiles,Full Playlist: https://www.youtube.com/playlist?list=PLLALQuK1NDrg2RXnP4xdOM91Zz9u_lzVj - - Great Amazon Must Haves for ...,UggtKjf_xakzeHgCoAEC,"This is wrong wrong wrong! I truly hope nobody takes this ""advice"" as being true because it is deadly. Whole prey items, no table scraps or dogfood. Dogfood is for dogs, not reptiles. They are not easy to care for, and require a huge cage preferably over 8ft long and 5ft wide at least. Bigger the better, do more research.",2013-12-14T21:59:40Z,https://www.youtube.com/watch?v=GhxKO9zyoC8,US,US (text signal),this is wrong wrong wrong i truly hope nobody takes this advice as being true because it is deadly whole prey items no table scraps or dogfood dogfood is for dogs not reptiles they are not easy to care for and require a huge cage preferably over 8ft long and 5ft wide at least bigger the better do more research,Safety Concern,General Exotic Pet
YouTube,savannah monitor pet,Reptile,7hmEVHdE68M,Savannah Monitor,Showing the difference between a full size monitor and baby. Savannah Monitors are super fun reptiles. Predators Reptile Center ...,Ugw46UA2rFs-yKzq5ap4AaABAg,I got a savanna monitor from you guys couple weeks ago on Sunday at the reptile expo in Anaheim and he’s doing very well he’s pretty chill but every now and then he will jump and go hide somewhere and I have to try to get him out of the corner then he tries to bite me,2022-09-05T05:31:55Z,https://www.youtube.com/watch?v=7hmEVHdE68M,US,US (text signal),i got a savanna monitor from you guys couple weeks ago on sunday at the reptile expo in anaheim and he s doing very well he s pretty chill but every now and then he will jump and go hide somewhere and i have to try to get him out of the corner then he tries to bite me,Safety Concern,General Exotic Pet
YouTube,alligator lizard pet,Reptile,3sLDd7myBGU,"Abronia Arboreal Alligator Lizard, The Best Pet Lizard?",The Mexican arboreal alligator lizard (Abronia graminea) is one of the most beautiful lizards in the world. They look like tiny ...,Ugw1FLUZDEEfMIUzEkp4AaABAg,"I ran into a couple of alligator lizards in my life.  One time when I was visiting my grandmother in El Sobrante & a second time at UC Berkeley, the one at Berkeley lost its tail.  Both had their mouths wide open & ready to bite.  I was only able to pick up the first one.  I found a pair of ticks on its neck & I was able to pick them off.",2019-07-17T19:10:46Z,https://www.youtube.com/watch?v=3sLDd7myBGU,US,US (text signal),i ran into a couple of alligator lizards in my life one time when i was visiting my grandmother in el sobrante a second time at uc berkeley the one at berkeley lost its tail both had their mouths wide open ready to bite i was only able to pick up the first one i found a pair of ticks on its neck i was able to pick them off,Safety Concern,General Exotic Pet
YouTube,alligator lizard pet,Reptile,pN9jtGUdX7A,Southern alligator lizard care sheet 2020,Southern alligator lizard care sheet care guide herping live feeding how to tame alligator lizards down.,Ugzm5U8-jIVHCgKGTLF4AaABAg,I’ve been bitten by alligator lizards in the wild and they’ve never broken skin,2021-10-12T00:58:45Z,https://www.youtube.com/watch?v=pN9jtGUdX7A,US,US (text signal),i ve been bitten by alligator lizards in the wild and they ve never broken skin,Safety Concern,General Exotic Pet
YouTube,alligator lizard pet,Reptile,LKcxrFXHhQQ,I Didn’t Expect a Death Roll to Be This Cute! 😭 😭,"Credit goes to Bryce Tracy via ViralHog ✉️: For any video removal requests, please email sanchezm86@gmail.com.",UgyPo_o8u2p7qtvyu-h4AaABAg,"This is an example of ""Even if you trained a wild animal since their birth, still expect that you can get killed by it in the future"", animal instincts is no joke dang.",2025-03-28T03:35:30Z,https://www.youtube.com/watch?v=LKcxrFXHhQQ,US,US (text signal),this is an example of even if you trained a wild animal since their birth still expect that you can get killed by it in the future animal instincts is no joke dang,Safety Concern,General Exotic Pet
YouTube,alligator lizard pet,Reptile,LKcxrFXHhQQ,I Didn’t Expect a Death Roll to Be This Cute! 😭 😭,"Credit goes to Bryce Tracy via ViralHog ✉️: For any video removal requests, please email sanchezm86@gmail.com.",Ugz0pUOEQjfuOfrJwiJ4AaABAg,"Does your PET bite?
Me: NAH...! He just does a Barrel Roll..😶😶",2025-03-20T10:21:34Z,https://www.youtube.com/watch?v=LKcxrFXHhQQ,US,US (text signal),does your pet bite me nah he just does a barrel roll,Safety Concern,General Exotic Pet
YouTube,alligator lizard pet,Reptile,Q_xedn8l4FY,Bitten by an Alligator...Lizard!,Please SUBSCRIBE NOW! http://bit.ly/BWchannel There is an Alligator on the loose in the hills of Northern California...but not the ...,UghLRdDm-hfzCHgCoAEC,i was snorkeling in Hawaii and i almost got bitten by a sea snake,2016-09-02T21:31:57Z,https://www.youtube.com/watch?v=Q_xedn8l4FY,US,Hawaii,i was snorkeling in hawaii and i almost got bitten by a sea snake,Safety Concern,General Exotic Pet
YouTube,pebas stubfoot toad pet,Amphibian,LpkFw7Hgob0,New Species! World&#39;s Rarest Toad Found?,"The most destructive disease ever known to science is raging through the Amazon, killing thousands, and leaving a trail of ...",UgylZgvYkF-0WqXjmSh4AaABAg,The frog is so beautiful I can't believe there in danger.,2022-04-23T19:38:14Z,https://www.youtube.com/watch?v=LpkFw7Hgob0,US,US (text signal),the frog is so beautiful i can't believe there in danger,Safety Concern,General Exotic Pet
YouTube,harlequin frog pet,Amphibian,v29mh3uM81c,Rescuing a bitten clown frog,Subscribe to my channel to get the weekly video updates.,UgxNcSoZtpoxnKqK9VR4AaABAg,"Frog violently attacka comrad in a heated confrontation; charged with assault and attempted frogslaughter 
Receives booty slaps for his crimes",2022-08-23T05:38:15Z,https://www.youtube.com/watch?v=v29mh3uM81c,US,US (text signal),frog violently attacka comrad in a heated confrontation charged with assault and attempted frogslaughter receives booty slaps for his crimes,Safety Concern,General Exotic Pet
YouTube,poison dart frog pet,Amphibian,2FeyATwdI4M,The Insane Biology of: The Poison Dart Frog,Be one of the first 200 people to sign up with this link and get 20% off your subscription with Brilliant.org!,Ugxpq51a6wZqOPdFOrJ4AaABAg,Frogs are terrifying. I never thought id say that,2023-11-25T22:34:10Z,https://www.youtube.com/watch?v=2FeyATwdI4M,US,US (text signal),frogs are terrifying i never thought id say that,Safety Concern,General Exotic Pet
YouTube,poison dart frog pet,Amphibian,2FeyATwdI4M,The Insane Biology of: The Poison Dart Frog,Be one of the first 200 people to sign up with this link and get 20% off your subscription with Brilliant.org!,UgzjlIkj9QAwcXekiaR4AaABAg,A Coffeeshop in Amsterdam had one of these frogs. It was beautiful but also deadly.,2024-03-18T11:46:10Z,https://www.youtube.com/watch?v=2FeyATwdI4M,US,US (text signal),a coffeeshop in amsterdam had one of these frogs it was beautiful but also deadly,Safety Concern,General Exotic Pet
YouTube,poison dart frog pet,Amphibian,2FeyATwdI4M,The Insane Biology of: The Poison Dart Frog,Be one of the first 200 people to sign up with this link and get 20% off your subscription with Brilliant.org!,Ugx04-gkosF8dRZdH1d4AaABAg,"As a proud Australian I am profoundly disappointed that the Worlds Most Deadly Animal is not found here. We Aussies need to lift our game in this regard,",2023-11-30T11:52:27Z,https://www.youtube.com/watch?v=2FeyATwdI4M,US,US (text signal),as a proud australian i am profoundly disappointed that the worlds most deadly animal is not found here we aussies need to lift our game in this regard,Safety Concern,General Exotic Pet
YouTube,poison dart frog pet,Amphibian,o-FqvAR1eTw,Poison Dart frogs are the COOLEST pets! 🐸,This is the Vivarium Tank I use: (affiliate) https://insituecosystems.com?ref=hipyo #viral #fyp #funny #frog #frogs #dartfrog.,UgyCN1NSlb3rMffcCCd4AaABAg,"I love them I even researched about them and they live in Central and South America. I learned that they got their poison from their diet. And the Golden Poison Dart frogs could kill 20 humans, it’s equal to 20,000 mice. I don’t think it’s a good pet.",2025-04-08T23:01:38Z,https://www.youtube.com/watch?v=o-FqvAR1eTw,US,US (text signal),i love them i even researched about them and they live in central and south america i learned that they got their poison from their diet and the golden poison dart frogs could kill 20 humans it s equal to 20 000 mice i don t think it s a good pet,Safety Concern,General Exotic Pet
YouTube,poison dart frog pet,Amphibian,o-FqvAR1eTw,Poison Dart frogs are the COOLEST pets! 🐸,This is the Vivarium Tank I use: (affiliate) https://insituecosystems.com?ref=hipyo #viral #fyp #funny #frog #frogs #dartfrog.,UgzNYTSnhgiuI3u6AAZ4AaABAg,I searched up pet frogs for beginners….this video never says it’s for beginners and these frogs are DEFINITELY dangerous. Cool video wth YouTube? Anyways here’s your like and comment see you guys in the next one ✌️,2025-05-11T05:00:06Z,https://www.youtube.com/watch?v=o-FqvAR1eTw,US,US (text signal),i searched up pet frogs for beginners this video never says it s for beginners and these frogs are definitely dangerous cool video wth youtube anyways here s your like and comment see you guys in the next one,Safety Concern,General Exotic Pet
YouTube,poison dart frog pet,Amphibian,8_wJR9alsqQ,Blue Poison Dart Frog 🐸 Tiny But Lethal!,Which animal would you like to see next? Send your request here https://beacons.ai/1minuteanimals ...,Ugz_UH1cDzqG6cqQ42p4AaABAg,One thing that nature has taught me that the more color the animal is the more dangerous it is because it doesn’t need to camouflage itself to survive,2025-08-12T11:08:00Z,https://www.youtube.com/watch?v=8_wJR9alsqQ,US,US (text signal),one thing that nature has taught me that the more color the animal is the more dangerous it is because it doesn t need to camouflage itself to survive,Safety Concern,General Exotic Pet
YouTube,poison dart frog pet,Amphibian,8_wJR9alsqQ,Blue Poison Dart Frog 🐸 Tiny But Lethal!,Which animal would you like to see next? Send your request here https://beacons.ai/1minuteanimals ...,UgwcUOe4STMmPC2wzM54AaABAg,"Poisouns dart frog can kill people ""playing happy music in backround""",2023-08-16T08:28:24Z,https://www.youtube.com/watch?v=8_wJR9alsqQ,US,US (text signal),poisouns dart frog can kill people playing happy music in backround,Safety Concern,General Exotic Pet
YouTube,poison dart frog pet,Amphibian,3oRTs6NerR0,The Golden Dart Frog is CRAZY,,Ugxp1qwqr9ipBw4URH14AaABAg,"For those confused.

Venomous animals inject their toxins, typically through bites or stings, while poisonous animals secrete or excrete toxins that are harmful when touched or ingested.
The most venomous is a Box Jellyfish

Edit for those saying the cone snail

Box jellyfish venom causes instant, severe pain and can lead to cardiac arrest and death within minutes, while a cone snail's venom causes paralysis over hours, potentially leading to respiratory and heart failure, but death is rarer and takes longer. The box jellyfish is considered the most venomous marine animal and is a direct threat to human life, whereas the geography cone snail's venom is also highly dangerous, but death is nearly exclusive to one species and is less common than from box jellyfish stings. The National Oceanic and Atmospheric Administration (NOAA) considers The Box Jellyfish to be the most venomous marine animal in the world.",2025-08-20T21:13:07Z,https://www.youtube.com/watch?v=3oRTs6NerR0,US,US (text signal),for those confused venomous animals inject their toxins typically through bites or stings while poisonous animals secrete or excrete toxins that are harmful when touched or ingested the most venomous is a box jellyfish edit for those saying the cone snail box jellyfish venom causes instant severe pain and can lead to cardiac arrest and death within minutes while a cone snail's venom causes paralysis over hours potentially leading to respiratory and heart failure but death is rarer and takes longer the box jellyfish is considered the most venomous marine animal and is a direct threat to human life whereas the geography cone snail's venom is also highly dangerous but death is nearly exclusive to one species and is less common than from box jellyfish stings the national oceanic and atmospheric administration noaa considers the box jellyfish to be the most venomous marine animal in the world,Safety Concern,General Exotic Pet
YouTube,poison dart frog pet,Amphibian,3oRTs6NerR0,The Golden Dart Frog is CRAZY,,UgzIuLxWxeXhJVypYd94AaABAg,"That frog has to know on some level, how boss/beast mode it is ... That's dope, is cool when things in this reality know how dangerous they are",2025-08-21T15:31:46Z,https://www.youtube.com/watch?v=3oRTs6NerR0,US,US (text signal),that frog has to know on some level how boss beast mode it is that's dope is cool when things in this reality know how dangerous they are,Safety Concern,General Exotic Pet
YouTube,poison dart frog pet,Amphibian,SsgGBYTVkXw,To CATCH a Poison Frog!,"Please SUBSCRIBE - http://bit.ly/BWchannel Watch More - http://bit.ly/BTredeyedfrog On this episode of Breaking Trail, Coyote ...",UgwFza6YK55A-n3vTxV4AaABAg,"Coyote: I just caught a Poison Dart Frog that can kill you when you eat it!
Me: Can’t even touch a regular frog",2019-03-18T02:32:36Z,https://www.youtube.com/watch?v=SsgGBYTVkXw,US,US (text signal),coyote i just caught a poison dart frog that can kill you when you eat it me can t even touch a regular frog,Safety Concern,General Exotic Pet
YouTube,poison dart frog pet,Amphibian,SsgGBYTVkXw,To CATCH a Poison Frog!,"Please SUBSCRIBE - http://bit.ly/BWchannel Watch More - http://bit.ly/BTredeyedfrog On this episode of Breaking Trail, Coyote ...",UgxB7p-iKFEp7HBi97Z4AaABAg,"“The frogs' poison is found in their skin, making them too toxic to touch. While most species are considered toxic but not deadly, they are distasteful to a predator and can even be fatal. The poison can cause serious swelling, nausea, and muscular paralysis.”
*Coyote, HOW*",2018-11-17T15:50:24Z,https://www.youtube.com/watch?v=SsgGBYTVkXw,US,US (text signal),the frogs' poison is found in their skin making them too toxic to touch while most species are considered toxic but not deadly they are distasteful to a predator and can even be fatal the poison can cause serious swelling nausea and muscular paralysis coyote how,Safety Concern,General Exotic Pet
YouTube,glass frog pet,Amphibian,aIUfs95I4-w,How to Activate Your Red-Eyed Tree Frog. 🐸 #funny #funnyanimals #frog #eyes #memes #meme #animals,,UgxPqQI7ziam3f9haah4AaABAg,If I was an animal I would bite anyone who wakes me up,2023-09-19T19:38:16Z,https://www.youtube.com/watch?v=aIUfs95I4-w,US,US (text signal),if i was an animal i would bite anyone who wakes me up,Safety Concern,General Exotic Pet
YouTube,glass frog pet,Amphibian,Atkrj-iob2Y,I bought the &#39;illegal&#39; Fat Frogs (60 day experiment),"Do Rain Frogs make good pets? No one can seem to agree, so let's find out. Enclosure build, feeding, tiny insects, and so much ...",Ugwax6S4p4CmuROdajd4AaABAg,I’m glad you realized that she’s stressed because you were touching her. Animals remember trauma to help keep them safe. She was chilling in her natural environment and then went through goodness knows what to get to you. Animals usually die in transport so she’s probably seen a lot of dead rain frogs and experienced a lot of fear.,2024-11-15T00:06:04Z,https://www.youtube.com/watch?v=Atkrj-iob2Y,US,US (text signal),i m glad you realized that she s stressed because you were touching her animals remember trauma to help keep them safe she was chilling in her natural environment and then went through goodness knows what to get to you animals usually die in transport so she s probably seen a lot of dead rain frogs and experienced a lot of fear,Safety Concern,General Exotic Pet
YouTube,glass frog pet,Amphibian,j_X293wLXN8,This girl saved an army of frogs 😱,kimberleybulmerjobe on TT / TikTok #shorts #animals #rescue #wholesome #frogs #cute #love.,UgyV0XiVrj2p-KkOANZ4AaABAg,"Despite it being illegal, girl risked her life that could’ve potentially been spent in jail to save those frogs 🥹",2024-07-22T20:11:00Z,https://www.youtube.com/watch?v=j_X293wLXN8,US,US (text signal),despite it being illegal girl risked her life that could ve potentially been spent in jail to save those frogs,Safety Concern,General Exotic Pet
YouTube,big cat pet,Big Cat,xsIwsFiGgMQ,Why Big Cats Hide Their Claws?,,Ugzsg2YAPSi8x8Ypxh14AaABAg,I had a chance to work with big cats when I was 16 in the 90s yes the tigers and lions were intimating but man the black panther was fkn terrifying it made sounds that sounded like a T-Rex was standing right next to you,2026-02-20T11:29:04Z,https://www.youtube.com/watch?v=xsIwsFiGgMQ,US,Indiana,i had a chance to work with big cats when i was 16 in the 90s yes the tigers and lions were intimating but man the black panther was fkn terrifying it made sounds that sounded like a t rex was standing right next to you,Safety Concern,General Exotic Pet
YouTube,tiger pet,Big Cat,LIdZBLRaUYM,What Happened To NBA Youngboys Pet Tiger😳 #nbayoungboy,,Ugx_n18r-LIYl_rVO-N4AaABAg,That tiger did not forget the abuse.  He may kill him on sight or respect him.  Fact. Leave the animal alone .just make sure he is housed.,2026-02-12T01:02:03Z,https://www.youtube.com/watch?v=LIdZBLRaUYM,US,Oregon,that tiger did not forget the abuse he may kill him on sight or respect him fact leave the animal alone just make sure he is housed,Safety Concern,General Exotic Pet
YouTube,tiger pet,Big Cat,D-P6FwNNP3M,Rank These Animals To Have As A Pet! #shorts #animals #ranking #pet #tiger,,UgxUsA6k7lgp29Xc-9F4AaABAg,"If the tiger is fully domesticated and I know it will never attack me, that would be awesome.",2026-02-20T19:52:20Z,https://www.youtube.com/watch?v=D-P6FwNNP3M,US,Maine,if the tiger is fully domesticated and i know it will never attack me that would be awesome,Safety Concern,General Exotic Pet
YouTube,tiger pet,Big Cat,D-P6FwNNP3M,Rank These Animals To Have As A Pet! #shorts #animals #ranking #pet #tiger,,UgwSSS50bcSinIavJTt4AaABAg,"Remember, you gotta feed it and look after it. And there's the risk it can attack others (huge lawsuit/prison) or attack you instead (disabled/dead).

For those reasons:
1- Flying Squirrel (pretty cute, somewhat cool, not dangerous or expensive to look after)
2- Hermit Crab (even cheaper and easier to own)
3- Ostrich (okay, you will need a farm. Kinda dangerous but manageable)
4- Tiger (no way. You will basically become a zoo keeper)
5- Gorilla (cheaper and less dangerous than a Tiger, but note in many places Gorilla's have rights similar to Humans. So their care and habitat is to a much higher standard, meaning you have to be extremely wealthy to even consider this. Much more so than a Tiger).",2026-02-20T07:43:52Z,https://www.youtube.com/watch?v=D-P6FwNNP3M,US,Indiana,remember you gotta feed it and look after it and there's the risk it can attack others huge lawsuit prison or attack you instead disabled dead for those reasons 1 flying squirrel pretty cute somewhat cool not dangerous or expensive to look after 2 hermit crab even cheaper and easier to own 3 ostrich okay you will need a farm kinda dangerous but manageable 4 tiger no way you will basically become a zoo keeper 5 gorilla cheaper and less dangerous than a tiger but note in many places gorilla's have rights similar to humans so their care and habitat is to a much higher standard meaning you have to be extremely wealthy to even consider this much more so than a tiger,Safety Concern,General Exotic Pet
YouTube,tiger pet,Big Cat,D-P6FwNNP3M,Rank These Animals To Have As A Pet! #shorts #animals #ranking #pet #tiger,,UgzrwySb4J01m7C5kxJ4AaABAg,Tiger is safer then a silver back.. Tigers if raised as a baby will be a loyal but overly attached to you.. mike Tyson had one and never attacked him and several other over seas zoo keepers literally raised them from babies and literally lives with them plays with them and zero attacks.. the only one people keep talking about was Ray Horn aka Siegfried and Roy... 1.. thats the only one people keep saying so since 1988 thats it hahaha 1... theres been others but mainly just 1... more people have been killed by pitbulls... let me give you a IQ check... pitbulls bite force is 234psi... German shepherd 238psi... Rottweiler is 328psi... lions bite force is 650psi... my cane corso bite force is 700psi...literally crush your bones.. yall are worried about 234psi pitbulls meanwhile cane corsos are twice as big and 3 times the bite force and has like the 2nd highest pain tolerance hit it with a metal bat in the head theyll look at you like ?what was that? Then crush your face like a coke can... yes lions have a 650psi lower than a couple dog breeds.. Kangal dog breed has the HIGHEST out of all at 743psi... but lions have 2in canines hhahahahahahahha Bengal tiger 1050psi,2026-02-20T07:41:12Z,https://www.youtube.com/watch?v=D-P6FwNNP3M,US,Indiana,tiger is safer then a silver back tigers if raised as a baby will be a loyal but overly attached to you mike tyson had one and never attacked him and several other over seas zoo keepers literally raised them from babies and literally lives with them plays with them and zero attacks the only one people keep talking about was ray horn aka siegfried and roy 1 thats the only one people keep saying so since 1988 thats it hahaha 1 theres been others but mainly just 1 more people have been killed by pitbulls let me give you a iq check pitbulls bite force is 234psi german shepherd 238psi rottweiler is 328psi lions bite force is 650psi my cane corso bite force is 700psi literally crush your bones yall are worried about 234psi pitbulls meanwhile cane corsos are twice as big and 3 times the bite force and has like the 2nd highest pain tolerance hit it with a metal bat in the head theyll look at you like what was that then crush your face like a coke can yes lions have a 650psi lower than a couple dog breeds kangal dog breed has the highest out of all at 743psi but lions have 2in canines hhahahahahahahha bengal tiger 1050psi,Safety Concern,General Exotic Pet
