platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,purchase_flag,purchase_category
YouTube,hyacinth macaw pet,Parrots & Birds,elV4a4U7Vbc,WORLD&#39;S MOST EXPENSIVE PARROT *17 facts you didn’t know about Hyacinth Macaws*,WELCOME TO ANGELIC PARROTS! #angelicparrots #beautifulanimals #birds WORLD'S MOST EXPENSIVE PARROT *17 facts ...,UgzooF5NABZptiVqtB94AaABAg,"Hi Carolin  ive been looking at the price  of Hyacinth macaw in Australia and I found one for $60,000. A 7year old female she had no yellow markings around her mouth like Love and Glory which I thought was unappealing and she didn't look happy either. You have done an amazing job with your babies they're all look so healthy and beautiful and happy you deserve it Mom of the year award 🥰😇❤🌻",2020-07-03T05:02:56Z,https://www.youtube.com/watch?v=elV4a4U7Vbc,US,US (text signal),hi carolin ive been looking at the price of hyacinth macaw in australia and i found one for 60 000 a 7year old female she had no yellow markings around her mouth like love and glory which i thought was unappealing and she didn't look happy either you have done an amazing job with your babies they're all look so healthy and beautiful and happy you deserve it mom of the year award,Purchase Related,Parrots & Birds
YouTube,hyacinth macaw pet,Parrots & Birds,wgTYWvFUTG4,Hyacinth Macaw loves his Mom,Gordon loves his Mom.,UgzmEAXdNOHEm7EzXGZ4AaABAg,"Hi
Do you still have chicks? What's the price?",2023-11-20T17:54:20Z,https://www.youtube.com/watch?v=wgTYWvFUTG4,US,US (text signal),hi do you still have chicks what's the price,Purchase Related,Parrots & Birds
YouTube,hyacinth macaw pet,Parrots & Birds,wgTYWvFUTG4,Hyacinth Macaw loves his Mom,Gordon loves his Mom.,UgytZLg4oLNxbEPGrud4AaABAg,Can anyone please tell that what is the cost of hyacinth macaw in Pakistan🙏🙏🙏🙏 I want to buy it,2021-04-11T11:13:43Z,https://www.youtube.com/watch?v=wgTYWvFUTG4,US,US (text signal),can anyone please tell that what is the cost of hyacinth macaw in pakistan i want to buy it,Purchase Related,Parrots & Birds
YouTube,yellow-naped amazon pet,Parrots & Birds,uWjgULfP6Hg,Do Amazon Parrots Make The Best Pets? Even Tho They Are Loud? #parrot_bliss #amazon_parrot #parrot,"Amazon parrots have a lot to offer, when they like you. They have loud voices, Amazons come in many species and color ...",UgyjzT7u_zwWPfYku4J4AaABAg,"That's it, you did it. I'm getting an amazon. (Seriously, I just put down a deposit). I had a blue front when I was young, she lived for 30 years, she was my best friend. I'm not bothered by their loudness, it's only at certain times and I solve this by joining in.",2023-02-23T23:22:49Z,https://www.youtube.com/watch?v=uWjgULfP6Hg,US,US (text signal),that's it you did it i'm getting an amazon seriously i just put down a deposit i had a blue front when i was young she lived for 30 years she was my best friend i'm not bothered by their loudness it's only at certain times and i solve this by joining in,Purchase Related,Parrots & Birds
YouTube,yellow-naped amazon pet,Parrots & Birds,uWjgULfP6Hg,Do Amazon Parrots Make The Best Pets? Even Tho They Are Loud? #parrot_bliss #amazon_parrot #parrot,"Amazon parrots have a lot to offer, when they like you. They have loud voices, Amazons come in many species and color ...",UgxsgITB5TGIjkM5DdF4AaABAg,"I am about to purchase a baby white fronted Amazon but I never see any videos on them and their behavior, if you know anything about them plz let me know 🙏🏼",2025-03-17T05:20:30Z,https://www.youtube.com/watch?v=uWjgULfP6Hg,US,US (text signal),i am about to purchase a baby white fronted amazon but i never see any videos on them and their behavior if you know anything about them plz let me know,Purchase Related,Parrots & Birds
YouTube,yellow-naped amazon pet,Parrots & Birds,uWjgULfP6Hg,Do Amazon Parrots Make The Best Pets? Even Tho They Are Loud? #parrot_bliss #amazon_parrot #parrot,"Amazon parrots have a lot to offer, when they like you. They have loud voices, Amazons come in many species and color ...",UgyZo5ViiIOF4IKllVV4AaABAg,"Hi, I like your videos. I would like to know where is the best recourse online to purchase or adopt a big Parrot, Amazon, Cockatoo, Macaw. I am struggling to find one. I know I have commented on many videos, but I really want to know the answers. I am living in Maryland. Thanks.",2024-06-03T01:52:10Z,https://www.youtube.com/watch?v=uWjgULfP6Hg,US,Maryland,hi i like your videos i would like to know where is the best recourse online to purchase or adopt a big parrot amazon cockatoo macaw i am struggling to find one i know i have commented on many videos but i really want to know the answers i am living in maryland thanks,Purchase Related,Parrots & Birds
YouTube,yellow-naped amazon pet,Parrots & Birds,LeETMljicxY,"BEFORE getting an amazon Parrot, watch this!","This video is about All About Amazon Parrots. Meet the Parrots from the Where Pigs Fly Farm in Linn, MO and find out some fun ...",UgzIEdCKMEDk3HkGA794AaABAg,I'm adopting a 10 year old double headed yellow Amazon parrot and I'm glad I found this video! It makes me want him even more! I wish you werent all the way in Missouri. I would love to visit some day!,2020-03-01T14:40:08Z,https://www.youtube.com/watch?v=LeETMljicxY,US,Missouri,i'm adopting a 10 year old double headed yellow amazon parrot and i'm glad i found this video it makes me want him even more i wish you werent all the way in missouri i would love to visit some day,Purchase Related,Parrots & Birds
YouTube,yellow-naped amazon pet,Parrots & Birds,LeETMljicxY,"BEFORE getting an amazon Parrot, watch this!","This video is about All About Amazon Parrots. Meet the Parrots from the Where Pigs Fly Farm in Linn, MO and find out some fun ...",UgxGgl_bQ7H_SRV1g7Z4AaABAg,oh how i wish i knew before getting one but rn i have bird fever,2020-06-14T04:15:08Z,https://www.youtube.com/watch?v=LeETMljicxY,US,US (text signal),oh how i wish i knew before getting one but rn i have bird fever,Purchase Related,Parrots & Birds
YouTube,yellow-naped amazon pet,Parrots & Birds,LeETMljicxY,"BEFORE getting an amazon Parrot, watch this!","This video is about All About Amazon Parrots. Meet the Parrots from the Where Pigs Fly Farm in Linn, MO and find out some fun ...",Ugyr_ZgXWktLvhNcqF14AaABAg,"i want one i want one please, i love parrots to my core and i'm waiting to finish my college to buy either double yellow headed amazon or blue fronted amazon. Also, which one do recommend i should buy?",2021-06-14T03:45:08Z,https://www.youtube.com/watch?v=LeETMljicxY,US,US (text signal),i want one i want one please i love parrots to my core and i'm waiting to finish my college to buy either double yellow headed amazon or blue fronted amazon also which one do recommend i should buy,Purchase Related,Parrots & Birds
YouTube,yellow-naped amazon pet,Parrots & Birds,LeETMljicxY,"BEFORE getting an amazon Parrot, watch this!","This video is about All About Amazon Parrots. Meet the Parrots from the Where Pigs Fly Farm in Linn, MO and find out some fun ...",Ugxdme3DSAmy2eJEPmp4AaABAg,"I love parrot, my dream is to go breeding place and buy a baby, take care of it, but they are expensive, I am for Ohio, Cincinnati someday my dream will be fulfilling. Hopefully 🥺",2020-11-12T05:16:59Z,https://www.youtube.com/watch?v=LeETMljicxY,US,Ohio,i love parrot my dream is to go breeding place and buy a baby take care of it but they are expensive i am for ohio cincinnati someday my dream will be fulfilling hopefully,Purchase Related,Parrots & Birds
YouTube,yellow-naped amazon pet,Parrots & Birds,LeETMljicxY,"BEFORE getting an amazon Parrot, watch this!","This video is about All About Amazon Parrots. Meet the Parrots from the Where Pigs Fly Farm in Linn, MO and find out some fun ...",UgxbdesRd_wuUyD6Am54AaABAg,Hi dear do u have a magna for sale please?,2020-05-29T00:10:51Z,https://www.youtube.com/watch?v=LeETMljicxY,US,US (text signal),hi dear do u have a magna for sale please,Purchase Related,Parrots & Birds
YouTube,yellow-naped amazon pet,Parrots & Birds,JAgR4-s15tY,Should I Get An Amazon Parrot,"Amazon Means Big Amazons, historically, were large, warrior women so the name sounds big and that's appropriate. Amazon ...",Ugw8yu1JUwQQD5naZqx4AaABAg,hello i own a Red crowned amazon i have had her for 2 years she is my heart and joy!I purchased her from a person on craigslist but i can not find another one anywhere. where do you recommend to purchase one that’s not a scam. in in georgia,2024-10-15T03:59:06Z,https://www.youtube.com/watch?v=JAgR4-s15tY,US,Georgia,hello i own a red crowned amazon i have had her for 2 years she is my heart and joy i purchased her from a person on craigslist but i can not find another one anywhere where do you recommend to purchase one that s not a scam in in georgia,Purchase Related,Parrots & Birds
YouTube,yellow-naped amazon pet,Parrots & Birds,-xWeUteLkZk,"My Yellow Naped Amazon Parrot, George",Spending Mother's Day with my Feather & Fur Babies This video was not directed to children.,UgzKnPwBVoiVX26JOUt4AaABAg,"oh i love him, i had an African Grey a couple of yrs ago. i am wanting a Scarlet Macaw one day",2019-05-13T14:11:21Z,https://www.youtube.com/watch?v=-xWeUteLkZk,US,US (text signal),oh i love him i had an african grey a couple of yrs ago i am wanting a scarlet macaw one day,Purchase Related,Parrots & Birds
YouTube,yellow-naped amazon pet,Parrots & Birds,D6DVHiyBvpg,Super Smart Double Yellow headed Amazon Parrot can Fetch &amp; do FLIGHT Tricks! SHORTS,Super Smart Double Yellow headed Amazon Parrot can Fetch & do FLIGHT Tricks! #SHORTS #smartanimals #animals ...,Ugz8WlxY9q7id6pdhFR4AaABAg,"hi, i was curious, could you make a video to convince my mom to get a bird, she  thinks they are too pricey and they are to smelly and hard to take care of",2023-11-29T13:18:21Z,https://www.youtube.com/watch?v=D6DVHiyBvpg,US,US (text signal),hi i was curious could you make a video to convince my mom to get a bird she thinks they are too pricey and they are to smelly and hard to take care of,Purchase Related,Parrots & Birds
YouTube,yellow-naped amazon pet,Parrots & Birds,9aujsv4_fkw,Bringing Home a Yellow Headed Amazon Parrot | This is Bird #6!,Today we are getting yet another Parrot. He is a Double Yellow Headed Amazon Parrot. We are adopting him from someone who ...,UgywVg2yskzXuLPHmPd4AaABAg,"Hi I just bought an Amazon parrot which pellet food would you recommend
Thnaks",2022-09-12T16:09:29Z,https://www.youtube.com/watch?v=9aujsv4_fkw,US,US (text signal),hi i just bought an amazon parrot which pellet food would you recommend thnaks,Purchase Related,Parrots & Birds
YouTube,yellow-headed amazon pet,Parrots & Birds,30ncBdH9kTM,Talking mithu ..orange wing amazon parrot.#talkingparakeet #shorts #shortvideo,,UgyLrrnYHcfJUqV3Hdl4AaABAg,I Need parrot in Ramushello,2025-07-14T19:35:56Z,https://www.youtube.com/watch?v=30ncBdH9kTM,US,US (text signal),i need parrot in ramushello,Purchase Related,Parrots & Birds
YouTube,red siskin pet,Parrots & Birds,5HTQO-IlSMA,Visiting a breeder who breeds red Siskin.,Amir finches visiting one of the red Siskin breeding down in Bandung Indonesia.,UgwxglgAyUbCSuZWIC14AaABAg,Hi can I buy form u red siskins fertilized eggs to send me,2020-10-16T19:29:12Z,https://www.youtube.com/watch?v=5HTQO-IlSMA,US,US (text signal),hi can i buy form u red siskins fertilized eggs to send me,Purchase Related,Parrots & Birds
YouTube,red siskin pet,Parrots & Birds,5HTQO-IlSMA,Visiting a breeder who breeds red Siskin.,Amir finches visiting one of the red Siskin breeding down in Bandung Indonesia.,UgyucOh946Cqg_CFYMt4AaABAg,Hi friend I'm melvyn from South Africa and looking for black headed siskins or red siskins to buy plse let me know  thnx amill,2021-03-07T10:15:48Z,https://www.youtube.com/watch?v=5HTQO-IlSMA,US,US (text signal),hi friend i'm melvyn from south africa and looking for black headed siskins or red siskins to buy plse let me know thnx amill,Purchase Related,Parrots & Birds
YouTube,macaw pet,Parrots & Birds,aBxK0oLE89Y,How To Get a Macaw to STOP BITING and START STEPPING UP!,Today Sabrina has brought in her blue and gold macaw to work with us on permission based training and simple step ups.,UgwCdjweKTVbpEgnr5V4AaABAg,"I checked to buy/adopt an old macaw that likes me and was crushed by the price. There would have been nothing left of my savings for my own , parrot food, toys and vet care.

Everybody else is ( rightfully ) scared to get bit. I can still visit and play with it whenever. I'm lucky/grateful for that.",2024-05-23T15:41:31Z,https://www.youtube.com/watch?v=aBxK0oLE89Y,US,US (text signal),i checked to buy adopt an old macaw that likes me and was crushed by the price there would have been nothing left of my savings for my own parrot food toys and vet care everybody else is rightfully scared to get bit i can still visit and play with it whenever i'm lucky grateful for that,Purchase Related,Parrots & Birds
YouTube,amazon parrot pet,Parrots & Birds,Un17e_y1JYg,"Mexican Red Crowned Amazon, The Best Pet Parrot?","The Red Headed Amazon, aka Green Cheeked Amazon, is an insanely fun big personality parrot but the question is, is this the ...",UgxZVHlkKmJWtCPVOgt4AaABAg,"My mom had two of these, except they had yellow. I want one so bad but still gotta see if its right for me",2024-04-15T14:35:53Z,https://www.youtube.com/watch?v=Un17e_y1JYg,US,US (text signal),my mom had two of these except they had yellow i want one so bad but still gotta see if its right for me,Purchase Related,Parrots & Birds
YouTube,amazon parrot pet,Parrots & Birds,Un17e_y1JYg,"Mexican Red Crowned Amazon, The Best Pet Parrot?","The Red Headed Amazon, aka Green Cheeked Amazon, is an insanely fun big personality parrot but the question is, is this the ...",UgxEi4szhuPoQaRL0tF4AaABAg,"Are there any low energy large birds? I'm looking for something big like a scarlet macaw but I'm unable to take care of something demanding due to school, that and I live in dorms and can't have a loud bird.",2023-10-06T22:34:22Z,https://www.youtube.com/watch?v=Un17e_y1JYg,US,US (text signal),are there any low energy large birds i'm looking for something big like a scarlet macaw but i'm unable to take care of something demanding due to school that and i live in dorms and can't have a loud bird,Purchase Related,Parrots & Birds
YouTube,amazon parrot pet,Parrots & Birds,NqjP9_Rwm2I,Top Pet Parrots For Busy People,"If you're a busy person but also still wanting a pet parrot, these are my recommendations on the best pet parrots money can buy.",UgxG_PcKArlpJKvBN154AaABAg,"I cannot find pionus breeders near me, I want one so bad.",2022-07-08T03:42:21Z,https://www.youtube.com/watch?v=NqjP9_Rwm2I,US,US (text signal),i cannot find pionus breeders near me i want one so bad,Purchase Related,Parrots & Birds
YouTube,amazon parrot pet,Parrots & Birds,NqjP9_Rwm2I,Top Pet Parrots For Busy People,"If you're a busy person but also still wanting a pet parrot, these are my recommendations on the best pet parrots money can buy.",Ugylx1Sj5d75bXjZ3UB4AaABAg,"I'm looking for a parrot and have been for a while if anyone can name a parrot that fits what I want I would much appreciate it if you could reply and tell me the parrot 

I want one that is bigger than a cockatiel
Live for a very long time(lifelong kinda friend)
Affectionate 
Ik it's kinda counteracts the one above but one that I only need to spend 5hours a day with",2022-09-06T15:53:53Z,https://www.youtube.com/watch?v=NqjP9_Rwm2I,US,US (text signal),i'm looking for a parrot and have been for a while if anyone can name a parrot that fits what i want i would much appreciate it if you could reply and tell me the parrot i want one that is bigger than a cockatiel live for a very long time lifelong kinda friend affectionate ik it's kinda counteracts the one above but one that i only need to spend 5hours a day with,Purchase Related,Parrots & Birds
